p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
10,1153.19903395237,1240.60617479556,1746.05921217486,2152.58020488552,2445.32558184064,2651.91318705239,2791.85650084277,2880.36971759297,2893.0831774411,2904.37226235108,2914.33538853133,2923.06827522109,2930.66315636718,2937.20838280274,2942.78794015505,2947.48111179326,2951.36226274972,2954.5007416258,2956.96088881536,2958.80213435033,2960.07916666782,2960.84215386377,2961.13700021847,2961.00562438492,2960.48620850617,2959.61363410251,2958.41954348255,2956.93275205104,2945.94707104689,2930.71689454741,2912.84194276152,2893.35260137362,2872.92911234078,2852.03103388242,2830.97488283747,2809.98201838273,2789.20860005695,2768.76506220627,2748.72906597821,2729.15434063454,2710.07691724844,2691.519389061,2673.49443320287,2656.00710059791,2639.05645826329,2622.63737403384,2606.74134323719,2591.3574099689,2576.47286697475,2562.07365433617,2548.14496992879,2534.6714628765,2521.63752410117,2509.0274867115,2496.82578142916
11,1159.47639170278,1245.8354096055,1746.07689551586,2152.79845204012,2446.28444194337,2654.1896605198,2795.77638532073,2885.92283012148,2898.93183409364,2910.50096426302,2920.72712630413,2929.70494216698,2937.52594394132,2944.27816014507,2950.04559116314,2954.90782237699,2958.93975417636,2962.21145036895,2964.78809660118,2966.73005414903,2968.09299139832,2968.92807458964,2969.28220090476,2969.19825833965,2968.71536003275,2967.86927991763,2966.69249632657,2965.21460965476,2954.17118784992,2938.76196964691,2920.6345753183,2900.85036207049,2880.10964451968,2858.88525027757,2837.50251376597,2816.18869866404,2795.10386522756,2774.3609656611,2754.03919740925,2734.19312296057,2714.85910100188,2696.05969040035,2677.80727773508,2660.10644811828,2642.95567982348,2626.34918497593,2610.27776145912,2594.72974098687,2579.69167560431,2565.14890792218,2551.08586805655,2537.48660017423,2524.33489028106,2511.61450222734,2499.30933368933
12,1165.26581611525,1250.75998445964,1746.09344342614,2152.98930521022,2447.12757982627,2656.20631640747,2799.27518040559,2890.91506042007,2904.19674139056,2916.02499134924,2926.49520855521,2935.70088362217,2943.73277917366,2950.67850952189,2956.62198190316,2961.64296700109,2965.81678091214,2969.21408449841,2971.90079511988,2973.93809836713,2975.38254328647,2976.28620331799,2976.69688543057,2976.6583718616,2976.2106390048,2975.39029190181,2974.23059001415,2972.76186925151,2961.66789536365,2946.09386170462,2927.73270053822,2907.67503335434,2886.64017778499,2865.11345054002,2843.42847460896,2821.8180174118,2800.44576054396,2779.42696706499,2758.8422209152,2738.74681187785,2719.1773545516,2700.15632880128,2681.69580732291,2663.79984174607,2646.4665118148,2629.68920738558,2613.45811438735,2597.76088212295,2582.58338706726,2567.91028343305,2553.72546514518,2540.01227846019,2526.7539758448,2513.93378934087,2501.53512000582
13,1170.64124409047,1255.41353976771,1746.10911623246,2153.15806250735,2447.87678959654,2658.01028784099,2802.42645933841,2895.4411182157,2908.97588956236,2921.04524508509,2931.74321856109,2941.16202623419,2949.39165378387,2956.5192300662,2962.6284823739,2967.79927070971,2972.10722699633,2975.62350946888,2978.41467066901,2980.54262904233,2982.06472913234,2983.03387306805,2983.49870600747,2983.50379858766,2983.09005443617,2982.29473400922,2981.15187121015,2979.69249459489,2968.5539473281,2952.82715858596,2934.24809419385,2913.93527254533,2892.62597596427,2870.81734249994,2848.85090945285,2826.9645174099,2805.32526849709,2784.05053906197,2763.22217925959,2742.89611626121,2723.10916053233,2703.88367644227,2685.23140478136,2667.15591974403,2649.65473166262,2632.72060329646,2616.34307173591,2600.50913122138,2585.20401312454,2570.41174673085,2556.11562994678,2542.29843809453,2528.94289238331,2516.03171713324,2503.54786431175
14,1175.66072935896,1259.82484756193,1746.12422469433,2153.3087212441,2448.54848900093,2659.63739895642,2805.28659797979,2899.57405446232,2913.34493641641,2925.63981852801,2936.55127644832,2946.17036560381,2954.58621719387,2961.88542046641,2968.1514523051,2973.46418224977,2977.89947373589,2981.52889731183,2984.41955767165,2986.6340270337,2988.23037139886,2989.26225322373,2989.77909331171,2989.82623301351,2989.44533443121,2988.67438434847,2987.54811029004,2986.0981958759,2974.920117316,2959.05090972412,2940.26769482548,2919.71547783086,2898.14876057186,2876.07592987754,2853.84593311715,2831.70148435282,2809.81283510997,2788.29937047682,2767.24406157307,2746.70340345686,2726.71435159564,2707.29912470618,2688.46911770251,2670.22742604756,2652.5709990281,2635.49198831944,2618.97930330355,2603.01930822573,2587.59661510961,2572.69466072845,2558.29617528466,2544.38339318964,2530.93853389074,2517.94385999219,2505.38187046714
15,1180.37072189857,1264.01845860927,1746.13890778767,2153.44430632056,2449.15536723561,2661.11545556788,2807.89968378485,2903.37134409068,2917.36347098035,2929.87017115535,2940.98259630386,2950.79063631853,2959.3825531049,2966.84434658747,2973.25918731297,2978.70688745744,2983.26347012656,2987.00084489516,2989.98659651356,2992.28388187475,2993.95142350211,2995.04358401734,2995.61050470842,2995.69824750716,2995.34918739979,2994.60199653559,2993.49205909827,2992.0516804983,2980.83837358538,2964.83577058032,2945.8603337664,2925.082486698,2903.27323169304,2880.95164088943,2858.47372521418,2836.08681172277,2813.96412582767,2792.22688214192,2770.95913224153,2750.21783749024,2730.04006303346,2710.44785679741,2691.45225699325,2673.0558806675,2655.25512481455,2638.04154495691,2621.40344326637,2605.32657673137,2589.79496690182,2574.79147782772,2560.29826545866,2546.29715916707,2532.76979396546,2519.69802407259,2507.06393597193
16,1184.80898014915,1268.01553844546,1746.15330332468,2153.56718588467,2449.70724861124,2662.46643107043,2810.30079755873,2906.87899727639,2921.07922984411,2933.7856111998,2945.08789743816,2955.07482138807,2963.83375322023,2971.4500806702,2978.00661287444,2983.58305016928,2988.25551362553,2992.09618818513,2995.17307551419,2997.54985631926,2999.2858521986,3000.43607254697,3001.05133007306,3001.17836262969,3000.86021742589,3000.1362154215,2999.04236445974,2997.61156202787,2986.36673664233,2970.23863398553,2951.08149688696,2930.09018354159,2908.05148282938,2885.4947410715,2862.78269305625,2840.16704661908,2817.82383305407,2795.87598741884,2774.40851396806,2753.4788279772,2733.12406691393,2713.36605878362,2694.21548889217,2675.67449750879,2657.73893822522,2640.39978601742,2623.64475284178,2607.45901040525,2591.82601097367,2576.7280731402,2562.14683587444,2548.06364426817,2534.45967599634,2521.31636531584,2508.61540821464
17,1189.00666305429,1271.83436089999,1746.16752023742,2153.67923743701,2450.2120800387,2663.70796201783,2812.51827887764,2910.13437504545,2924.53101798064,2937.42625681046,2948.9084774792,2959.06526982428,2967.98310493694,2975.74672399714,2982.43854861148,2988.13811015091,2992.92157668367,2996.8613528259,3000.02580146823,3002.47907312845,3004.28103728439,3005.48730237203,3006.14930855791,3006.31442953557,3006.02634820293,3005.32500146533,3004.246991144,3002.82578007107,2991.55266336767,2975.30604609139,2955.9765486083,2934.78256461289,2912.5260702397,2889.74627324788,2866.8123410825,2843.98015377689,2821.42839799967,2799.28162129321,2777.62571649596,2756.51848201512,2735.99708249861,2716.08314346083,2696.78697565174,2678.11024473575,2660.04827000636,2642.59145952647,2625.72695313255,2609.43935667772,2593.71157433833,2578.52540117752,2563.86198130286,2549.70216074692,2536.02679122596,2522.81679771069,2510.05354210476
18,1192.98975645396,1275.49079922838,1746.18164593184,2153.78197135709,2450.67624084412,2664.8543979356,2814.57532472039,2913.16821806535,2927.75075205597,2940.82516806993,2952.47839416585,2962.79692982013,2971.86634430539,2979.77071443079,2986.59203236048,2992.40963459588,2997.2996792362,3001.33474430764,3004.58350449298,3007.11053189922,3008.97619796741,3010.23666722742,3010.9439676566,3011.14607258598,3010.88726756329,3010.20807569942,3009.14566592214,3007.73404220183,2996.43546346076,2980.07655685463,2960.58305014473,2939.19605858619,2916.73220281732,2893.74017830572,2870.59532157663,2847.5574962905,2824.80790871802,2802.47262183422,2780.63834907148,2759.36323296114,2738.68441776875,2718.62332960381,2699.18989393309,2680.38530503303,2662.20435680521,2644.63690384578,2627.66953017195,2611.28629415689,2595.46957145947,2580.20065375426,2565.46021051367,2551.22864367989,2537.4863933597,2524.21399904104,2511.39247135722
19,1196.78018336171,1278.99871402184,1746.19575142295,2153.87661840108,2451.1049851654,2665.91755486684,2816.49114463451,2916.00611190377,2930.76513495874,2944.00990124511,2955.82605137128,2966.29896534024,2975.51331018144,2983.55248560577,2990.49802575311,2996.42902811382,3001.42161753985,3005.54849004733,3008.87859112455,3011.47687116476,3013.40416215687,3014.71714586248,3015.46835604132,3015.7064709804,3015.47621061993,3014.8187032783,3013.77166052206,3012.36960541345,3001.04806233262,2984.5824510811,2964.93245031298,2943.36115569144,2920.69933804369,2897.50484016566,2874.15892771961,2850.92527653747,2827.98748931135,2805.47304900601,2783.46945501047,2762.0351114276,2741.20716108396,2721.00678773932,2701.44353709228,2682.51813563188,2664.22486072375,2646.55302634193,2629.48867603102,2613.01533782225,2597.11487699517,2581.7681004083,2566.95522147858,2552.65621632577,2538.8511311472,2525.52013703146,2512.64390953785
20,1200.39661664064,1282.37028766264,1746.20989507527,2153.96419297907,2451.50263282203,2666.90726698491,2818.28181131911,2918.66956005626,2933.59651200406,2947.00365879993,2958.97538133364,2969.59596441535,2978.94917375504,2987.11771595218,2994.1826542486,3000.22281513418,3005.31424591823,3009.5297309938,3012.93844410403,3015.60567484809,3017.59267822203,3018.95661787769,3019.75054542276,3020.02367953906,3019.82128162194,3019.18501559261,3018.15311326331,3016.76059660596,3005.41830779969,2988.85103517703,2969.05134200294,2947.30362988159,2924.45236730264,2901.06423278964,2877.52620159363,2854.10560502814,2830.9883264942,2808.30320970263,2786.13842968021,2764.55274063752,2743.58306324241,2723.25048795694,2703.56412962344,2684.52425092125,2666.12462138993,2648.3540266518,2631.19798425481,2614.63950791626,2598.65996940049,2583.23970794023,2568.35849802982,2553.9959067592,2540.13156472072,2526.74540399714,2513.8176660878
21,1203.85509481718,1285.61621642463,1746.22412534409,2154.04553975626,2451.87280413914,2667.8318804301,2819.96089772289,2921.17680350956,2936.26388943177,2949.82614342623,2961.94672151147,2972.70883271845,2982.19534633184,2990.48827040803,2997.66817413378,3003.81358974193,3009.00045156283,3013.30160893094,3016.78641716268,3019.5204733138,3021.5654211932,3022.97887405052,3023.81437135989,3024.12164453291,3023.94647130803,3023.33102841432,3022.31404732015,3020.93103034611,3009.56997758028,2992.90560976886,2972.96238354748,2951.0454331053,2928.01251108892,2904.43878613896,2880.71677036072,2857.11730538473,2833.82846094694,2810.98035010642,2788.66180393616,2766.9317906276,2745.8271892181,2725.36883757517,2705.56543973794,2686.41681088685,2667.9162212693,2650.05193988353,2632.80897195782,2616.1698319238,2600.11541375669,2584.62560502661,2569.67975715995,2555.25704371223,2541.33673115307,2527.89841726806,2514.92203268696
22,1207.16949939768,1288.74602430992,1746.23848282157,2154.12136853905,2452.21855269399,2668.69823129671,2821.53996157071,2923.54344084144,2938.78353199256,2952.49422989691,2964.75749598872,2975.65549539691,2985.27019602118,2993.68290612979,3000.9736858683,3007.22075062996,3012.49989754036,3016.88399540356,3020.44257156428,3023.24148262156,3025.34273399202,3026.80435890325,3027.68035713086,3028.02094733578,3027.8724004454,3027.27738496167,3026.27511300002,3024.90155008901,3013.52351229447,2996.76621592545,2976.68513866182,2954.60551882812,2931.39798539695,2907.64604980824,2883.74748683006,2859.97653748833,2836.5233574207,2813.51926837329,2791.05370962435,2769.18584659134,2747.95247713298,2727.37415723208,2707.459233325,2688.20707017758,2669.61041690989,2651.65705083105,2634.33147779454,2617.6157270692,2601.49022954624,2585.9344360014,2570.92728951306,2556.44758444908,2542.47423697356,2528.98652373777,2515.96407703261
23,1210.35192824729,1291.76817361695,1746.25300178908,2154.19228077478,2452.54247486333,2669.51238504782,2823.02891893944,2925.78290936208,2941.16946065508,2955.02247445887,2967.42275480904,2978.45143217942,2988.18959267024,2996.7178380632,3004.11570722499,3010.46107918225,3015.829589257,3020.29410183745,3023.92427538353,3026.78620823003,3028.9422348418,3030.45078115091,3031.36628179489,3031.73941912719,3031.61693583379,3031.04197270559,3030.0542048889,3028.69004523193,3017.29662659524,3000.45021541075,2980.23647709715,2958.00022052688,2934.62461387582,2910.70120848853,2886.63292654663,2862.69726722544,2839.08638409646,2815.93274638017,2793.3263596744,2771.32655960242,2749.97004722691,2729.27710508315,2709.25569462008,2689.90471338399,2671.21645786553,2653.17819698595,2635.7739694901,2618.98529578846,2602.79217465958,2587.17363397115,2572.10822216058,2557.57436773336,2543.55064935245,2530.01599619804,2516.94986932495
24,1213.41299114164,1294.69022777958,1746.26771141013,2154.25879120579,2452.84679450071,2670.27948672158,2824.43633587617,2927.90686213811,2943.43384284518,2957.42351696122,2969.95556364001,2981.11009951785,2990.9673382794,2999.60717416155,3007.1086148527,3013.54918611837,3019.00433961182,3023.54691025871,3027.2466563917,3030.16990488008,3032.37927904024,3033.93357691196,3034.8876444376,3035.29260581079,3035.19565557461,3034.64038869921,3033.66692698128,3032.31211581037,3020.90476893293,3003.9727434065,2983.63112947196,2961.24379833844,2937.70612989843,2913.61748723239,2889.38577989714,2865.29165004683,2841.52916952279,2818.23189790017,2795.49036862401,2773.36406291145,2751.88957102594,2731.08689613011,2710.9636148621,2691.51817895624,2672.74241000287,2654.62309251603,2637.14376980205,2620.28553996661,2604.02794826348,2588.34961266405,2573.228723933,2558.64331144146,2544.57164987502,2530.99236955828,2517.88465906263
25,1216.3620462398,1297.51897335734,1746.2826366579,2154.32133881013,2453.13342916153,2671.00399046195,2825.76965861013,2929.92546675632,2945.58730186864,2959.70839987614,2972.36734662171,2983.64326576896,2993.6155088541,3002.36326308006,3009.9649970556,3016.49786865902,3022.03712640019,3026.65555309111,3030.42298702527,3033.40594554069,3035.66732967061,3037.26628180524,3038.25803730829,3038.69414188011,3038.62222338073,3038.08631407582,3037.12696713316,3035.78144669472,3024.36149188535,3007.34708857154,2986.88201476383,2964.34875523687,2940.65458754432,2916.40647356231,2892.01716073411,2867.77032799538,2843.861890259,2820.42644496111,2797.55501794671,2775.3072135405,2753.71949861842,2732.81159189818,2712.59068578945,2693.05479096365,2674.19526181938,2655.99840831128,2638.44730936444,2621.52261564332,2605.20344825139,2589.46802745953,2574.29414978264,2559.65954768025,2545.54216042411,2531.9203581653,2518.77301462892
26,1219.20739115016,1300.26052236156,1746.29779904522,2154.38030662671,2453.40404245439,2671.68977579418,2827.03539716574,2931.84764431237,2947.63916454286,2961.88682373738,2974.66814503085,2986.06127530051,2996.14472872836,3004.99697336424,3012.69593707768,3019.31839739719,3024.93938224761,3029.63160179228,3033.46495200835,3036.50611269177,3038.8182554643,3040.46082995286,3041.48944568166,3041.95605088367,3041.90868941529,3041.39181505155,3040.44639803831,3039.11010836755,3027.67874985917,3010.58495873158,2990.00052519428,2967.32611371176,2943.48061025537,2919.07837634874,2894.53685721477,2870.14266969055,2846.09350158088,2822.52493942656,2799.52846871993,2777.16379629139,2755.46725428603,2734.45827264503,2714.14366047185,2694.52099215015,2675.58116238157,2657.31001600139,2639.69017810141,2622.70186314434,2606.32377942569,2590.53376049246,2575.30924490927,2560.62763485538,2546.46656473885,2532.80409803631,2519.61890737337
27,1221.9564186981,1302.92039856994,1746.31321720376,2154.43602691341,2453.66008583533,2672.34023923553,2828.23927318448,2933.68126273613,2949.597661648,2963.96735398882,2976.86682979621,2988.37328424583,2998.56439213755,3007.51791875623,3015.31124210465,3022.02074827816,3027.72122917735,3032.48530366556,3036.3829049619,3039.48085915155,3041.84257254653,3043.52779666812,3044.59249124976,3045.08898930531,3045.06573446352,3044.56758721081,3043.63592146516,3042.30880096432,3030.86714058114,3013.69673649788,2992.99675727306,2970.1856401066,2946.19360795473,2921.64223509737,2896.95353335633,2872.41696467572,2848.23192424688,2824.53494231242,2801.41793366809,2778.94068872508,2757.1393946555,2736.03318893756,2715.6284985752,2695.92246644254,2676.90553482746,2658.56309250787,2640.87732079523,2623.82800814598,2607.39346150409,2591.5511395453,2576.27813231503,2561.5515211696,2547.34864608637,2533.64730121478,2520.42587791453
28,1224.61574496743,1305.50361051517,1746.328907349,2154.48879032176,2453.90283227066,2672.95837016261,2829.38633964537,2935.43329409223,2951.47009112101,2965.95758954213,2978.97127492002,2990.5874110601,3000.8828452597,3009.93464373752,3017.81963119328,3024.61379291298,3030.39167089165,3035.22577571492,3039.18605904182,3042.33947367934,3044.74963546364,3046.4765959895,3047.57663031738,3048.10244527468,3048.10286902942,3047.62315487289,3046.70506779046,3045.3870538802,3033.93610283976,3016.69166807437,2995.87969577021,2972.93602805948,2948.80195456685,2924.10609151575,2899.27489406432,2874.60058214639,2850.28419698492,2826.46317013972,2803.22981752899,2780.64399571977,2758.7417376446,2737.5418851966,2717.05048472599,2697.26425236048,2678.173185049,2659.76222412868,2642.01311650896,2624.90523587101,2608.41649742212,2592.52399461141,2577.20447938882,2562.43472186322,2548.191776696,2534.45317974745,2521.19707706761
29,1227.19131535302,1308.01471361568,1746.34488365608,2154.53885236895,2454.13340358392,2673.54680132062,2830.48108059641,2937.10989262414,2953.26295218135,2967.86430129871,2980.98849991805,2992.71090050225,3003.10752979333,3012.25477489034,3020.22888938038,3027.10545484981,3032.95875096658,3037.86116456042,3041.88264840272,3045.09026386255,3047.54782359447,3049.31564512958,3050.4503186155,3051.00490355264,3051.02859831332,3050.56703589646,3049.66236047837,3048.35338978863,3036.89407852571,3019.57802306918,2998.65739047118,2975.58504967362,2951.31313421296,2926.47713054294,2901.50782101641,2876.70010160529,2852.25660196665,2828.31561532157,2804.96983247887,2782.27916008108,2760.27946842434,2738.98930118939,2718.41432571753,2698.55083612435,2679.3883908005,2660.91149208252,2643.10146216351,2625.93726877736,2609.39644543456,2593.45573006857,2578.0915459334,2563.2803609119,2548.99895481676,2535.22460493601,2521.93523336072
30,1229.68849302064,1310.45786327094,1746.36117831222,2154.58643872078,2454.35279283767,2674.1079001867,2831.52748949709,2938.71670445306,2954.98205635161,2969.69354689796,2982.92478791311,2994.75024018032,3005.24512719543,3014.4851469605,3022.54599563183,3029.50283920267,3035.42968389384,3040.39877864687,3044.48006134806,3047.74068504196,3050.24464219577,3052.0524997148,3053.22114711825,3053.80398184162,3053.85055894341,3053.40687876895,3052.51545347001,3051.21546226367,3039.74864942013,3022.36322691109,3001.33705236261,2978.13968099458,2953.73386259317,2928.76179741473,2903.65848536767,2878.72142119664,2854.15476880673,2830.09764591295,2806.64309373837,2783.85105412851,2761.7572271313,2740.37985601388,2719.72423092439,2699.78622860554,2680.55497566065,2662.01454364289,2644.14583840848,2626.92743111256,2610.33648284837,2594.34938519291,2578.9422415918,2564.09122767519,2549.77285002277,2535.96414563754,2522.64281197951
