p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
23,507.24849555449,551.778585022741,521.399284637097,485.091503520331,458.269064030812,438.09456206589,422.786747478105,411.170523658776,409.213179414184,407.363891291826,405.617114928507,403.967470338858,402.409717092525,400.938777132014,399.549725930147,398.23780752782,396.998447171717,395.827263669427,394.720083550215,393.672934012943,392.682070125347,391.743960583454,390.855288535249,390.012951687342,389.214048956364,388.455876178004,387.735915513031,387.051825083555,384.098425618717,381.773269414966,379.921720130986,378.434040923328,377.230526059995,376.251951241664,375.453402140905,374.800228793178,374.265313593748,373.827181512199,373.468660581904,373.175907784577,372.937689837465,372.744835204432,372.589819808911,372.466443269942,372.369576075854,372.294957990195,372.23904153731,372.198860871874,372.171931749801,372.156166631776,372.149807266079,372.151369328666,372.159597049367,372.173425894829,372.191953916814
24,506.624741355621,551.265446844983,521.396981352893,485.088395627993,458.255793195132,438.06230389787,422.729170983529,411.085132403528,409.122354672837,407.267779214586,405.515904139094,403.861388595369,402.299025994588,400.823766750295,399.430708149448,398.11510934497,396.872404165235,395.698213948327,394.588358777287,393.538869547351,392.545979186894,391.606146435014,390.716038724278,389.872536755833,389.072721762123,388.313871679955,387.593450938762,386.909100381894,383.95684726396,381.635716407381,379.789862843302,378.308761559946,377.112203259787,376.140644309993,375.3489697274,374.702406535905,374.173765335659,373.741533552625,373.38852461431,373.100896144803,372.867425467993,372.678957880245,372.527989800874,372.408343196816,372.31491150517,372.24345723768,372.190454437277,372.152958892903,372.128505512339,372.115024884913,372.110775881156,372.114288706714,372.124321968529,372.139823876443,372.159904113536
25,506.023466863656,550.768526602571,521.394609098718,485.085471508966,458.24328956285,438.031835424406,422.674629995674,411.003992246391,409.035997211484,407.176337378777,405.419552097924,403.760338805864,402.193524305394,400.71408740436,399.317147456374,397.997979247441,396.752025909247,395.574912167911,394.462456225122,393.41068274756,392.415814371273,391.474297171921,390.582783740162,389.738138583341,388.937425998152,388.177906706024,387.457028026099,386.772414085463,383.821226307068,381.503963780987,379.663602608667,378.188849048888,376.999002919026,376.03420994197,375.249160492564,374.608962751123,374.086358391287,373.659799214061,373.312085255367,373.029375469028,372.800458076619,372.616195206127,372.469103557211,372.35302707722,372.262881681478,372.194452092962,372.14423372337,372.109302609406,372.087212598757,372.075911835274,372.073674933472,372.079047676801,372.090801801718,372.107898206121,372.129456992139
26,505.443027678463,550.286765338778,521.392166943038,485.082706811958,458.231480957711,438.002993566823,422.622857392169,410.926742248785,408.953730363846,407.08917464779,405.327654495323,403.663900827822,402.092785256513,400.609302972193,399.208599548121,397.885965845737,396.636854941914,395.456895725909,394.341905372429,393.287899459583,392.291102459121,391.347937397962,390.45504658552,389.609279092291,388.807682978119,388.047502387685,387.326168110636,386.64128808395,383.691091615352,381.37755226221,379.542495211348,378.073875949393,376.890515353466,375.932256637305,375.153601150548,374.519542131871,374.00275499928,373.581657710217,373.239038029453,372.961056866923,372.736513597842,372.556287165521,372.412914334548,372.300260677049,372.213264136587,372.147731137294,372.10017791813,372.067700209591,372.047870245085,372.038653176255,372.038339272494,372.045488635838,372.05888602259,372.07750376223,372.100473523411
27,504.881956907437,549.819205831879,521.389654088194,485.08008666154,458.220304408593,437.975635550374,422.573618439591,410.853064163683,408.875221815223,407.005945745641,405.23985424066,403.57171469329,401.996431583484,400.509027772685,399.104671369169,397.778669693164,396.526486334537,395.343755047717,394.226292763004,393.17011039988,392.171424254647,391.226645936536,390.332404620729,389.485534648557,388.683068497214,387.922234333107,387.200446960795,386.515298620642,383.566025588689,381.256074871106,379.426147017101,377.963463589878,376.78637773435,375.834437787412,375.061961346312,374.433830357128,373.92265647989,373.506825486926,373.169113908196,372.895685182062,372.675350062462,372.499004278693,372.359204445716,372.249837416169,372.165862731104,372.103108030554,372.058109867758,372.027983135397,372.010317945134,372.003095969834,372.004622626515,372.013471862195,372.028441033805,372.048513908418,372.072830265791
28,504.338940253392,549.364979986143,521.387069849115,485.07759804478,458.209704688629,437.949635727186,422.52670586524,410.782676048741,408.800176987923,406.926344436291,405.155834456465,403.483450096515,401.904128202778,400.412919115352,399.005013563601,397.675735648891,396.420559980394,395.235125814646,394.11525055571,393.056941221821,392.05640300586,391.110047916236,390.214481631771,389.366528118615,388.5632048853,387.801724682151,387.079486840412,386.394068367822,383.445656358439,381.139169224969,379.314207472523,377.857274939454,376.686267229154,375.740445097242,374.973947346561,374.351548056135,373.845797467635,373.435050715819,373.102074056902,372.833033981642,372.616752820543,372.444143048551,372.307780917898,372.201574228435,372.120503705821,372.06041774202,372.017872713977,371.990002202759,371.974413694814,371.969104897978,371.972395930362,371.982874152106,371.999349114963,372.020815679297,372.046423525
29,503.81279535055,548.923298099083,521.384413636147,485.075229521524,458.199633128686,437.924878406044,422.481935778881,410.71532564525,408.728333607074,406.850097919211,405.075312722303,403.398815917444,401.815572413742,400.320671194928,398.909314273109,397.576846597575,396.318754247197,395.13068255939,394.008450072488,392.948060605288,391.945712524856,390.997808234697,390.100941282992,389.251922316891,388.447754453733,387.685635556948,386.962949966473,386.277259894614,383.329651348924,381.026511263387,379.206363518568,377.755008734416,376.589895349742,375.650003160483,374.889296845802,374.272445841202,373.771941166366,373.366108765897,373.03770551536,372.77290143872,372.560530616786,372.391522220388,372.258471927909,372.155308163615,372.07703243988,372.019513461229,371.979326975319,371.953624767095,371.940031240415,371.936559690369,371.941544507108,371.953586058012,371.971505735799,371.994309018319,372.021155355472
30,503.302454504722,548.493439679807,521.381674454281,485.072970987949,458.19004664614,437.901273993532,422.439144411334,410.650791568035,408.659457203948,406.776962188984,404.998036305751,403.31755152269,401.730503968465,400.2320100197,398.817293992214,397.481718241008,396.220780715194,395.030133359806,393.905596455928,392.843171274551,391.83905002055,390.889626144489,389.991481689403,389.141414569711,388.336414055796,387.573663623452,386.850533076301,386.164570244047,383.217711949309,380.917810033679,379.102333744081,377.656394603761,376.497003264729,375.562864961555,374.807774659644,374.196300190279,373.700875417307,373.299798452097,372.975817621105,372.715106923346,372.50651234257,372.340979687512,372.211123853999,372.110893576893,372.035310776934,371.980264052898,371.942348075237,371.918732391612,371.907057885131,371.905353014147,371.911966036191,371.925509964622,371.944817581009,371.968904802286,371.996940425052
31,502.806950183224,548.074745602361,521.378872129691,485.070813482164,458.180906944202,437.878730103365,422.398185281191,410.588871325587,408.593337387035,406.706718190167,404.923778214392,403.239422727035,401.648678561567,400.146689180357,398.728701273071,397.390094748026,396.126379780727,394.93321540368,393.806424202217,392.742005505641,391.736145977217,390.785227000856,389.885830880408,389.034732173254,388.228910542547,387.465535548311,386.741962888226,386.055726399936,383.109569038974,380.81280334256,379.00186472855,377.561188841067,376.40735788289,375.478808119077,374.72916912866,374.122910010386,373.632409419883,373.235938908245,372.916239029159,372.659488163465,372.454544330836,372.29236991392,372.16559882071,372.068199792826,371.995214796191,371.942551916407,371.906824329127,371.885218921935,371.875392641608,371.875388708466,371.883568865021,371.898558386152,371.919201175981,371.944523204425,371.973702347899
32,502.325402743326,547.666611268526,521.37599648318,485.06874902339,458.172179847492,437.857168034111,422.358926927708,410.529384001355,408.529784625843,406.639168474825,404.852333734447,403.164218220635,401.569878958021,400.064486318676,398.643309143165,397.301745129178,396.0353169947,394.839691297113,393.710693444667,392.644321389496,391.636756794285,390.684373246505,389.783742984647,388.931628573199,388.124996940383,387.36100417735,386.636992283557,385.950481474862,383.004979238627,380.711254091739,378.904727347223,377.469171647825,376.320748561892,375.397631730281,374.653289098667,374.052093750718,373.566370972874,373.174366954899,372.858815203143,372.605898855794,372.404488085067,372.245561776421,372.121772644512,372.027109148389,371.956632943363,371.906271217408,371.872655250839,371.852988868682,371.844944686621,371.846580307902,371.856270611503,371.872652749946,371.894581473394,371.92109249443,371.951372495165
33,501.857009995371,547.268480757168,521.373047188931,485.066770477858,458.163834747181,437.836517105747,422.321250948092,410.472166160812,408.468627737974,406.574134641708,404.783517836801,403.091746955673,401.493908702704,399.985200027122,398.560911941727,397.216460016098,395.947379792055,394.749345751564,393.618186606314,392.549899458564,391.540661596491,390.586838289987,389.684991381512,388.831880133523,388.024449218017,387.259845303135,386.535397077116,385.84861148555,382.90372173367,380.612947180439,378.810713765898,377.380143158267,376.236984325511,375.31915147892,374.579961369146,373.983686967956,373.502604156354,373.114934892013,372.803406313198,372.554206662,372.356218364495,372.200436734316,372.079533093676,371.987515331321,371.919464454632,371.871326384061,371.839750122075,371.821956053795,371.815632077463,371.818849820116,371.829996926901,371.847722177329,371.870890806469,371.898548005909,371.929889004786
34,501.401038291365,546.879841707905,521.370023966832,485.064871446601,458.155842137176,437.816713631706,422.285050363227,410.41706974457,408.409711536043,406.511454875294,404.717162611424,403.021835479841,401.420589356957,399.908643672867,398.481322934409,397.134049270889,395.862375099259,394.661983190771,393.528706005437,392.458540294722,391.447659437943,390.492421874007,389.589380344541,388.735283388994,387.927063537161,387.161854916033,386.436973270567,385.749912610394,382.805595573326,380.517686870994,378.719634888593,377.293921762161,376.155889687131,375.243206231543,374.50902788093,373.91754025374,373.440967352425,373.057508612137,372.749885440065,372.504291502663,372.309621567534,372.156887297165,372.038778424081,371.949321991761,371.883618030517,371.837630839498,371.808026777273,371.792042410649,371.787380584861,371.792126598684,371.804680551176,371.823702515816,371.848067939513,371.876831228058,371.909195913139
35,500.95681481051,546.500220863183,521.366926576908,485.063046170837,458.148181233393,437.797700048187,422.250228223515,410.363960227348,408.352894950559,406.450982013594,404.653115288031,402.954325917167,401.349758447081,399.834658185477,398.404371938173,397.054339557587,395.780126858434,394.577425236231,393.442071311379,392.370061932125,391.357567064966,390.400938814318,389.496721299442,388.641652696829,387.83265390258,387.066846854548,386.341534704691,385.654198845073,382.710417361707,380.425294537066,378.631318176092,377.210339312346,376.07730990322,375.169642631192,374.440346442957,373.853517468032,373.38133156127,373.001965996062,372.698137046833,372.45604410111,372.26459434345,372.114815702963,371.999416127604,371.912441544319,371.849010696791,371.805105919592,371.777410576815,371.763177073325,371.760122849316,371.766346553236,371.780260428214,371.800535550967,371.826057309376,371.855889072499,371.889242443073
36,500.523721016134,546.12918016638,521.363754814563,485.061289451832,458.140827587075,437.779424172926,422.21669641878,410.312715042252,408.29804939183,406.392581853373,404.591236490242,402.889074177134,401.281267633244,399.763087738424,398.329903478732,396.977172480799,395.700474151499,394.495508811456,393.358117626287,392.284297979029,391.270216871063,390.312220531521,389.406844865394,388.550814622286,387.741050143975,386.974650787276,386.248911042887,385.561299989026,382.618019274687,380.335606729636,378.545605772618,377.129249171514,376.001098271682,375.098323211512,374.373785272595,373.791494223287,373.32357895631,372.948195537061,372.648055669945,372.409364738714,372.221042409112,372.074132790229,371.961361856337,371.876794157979,371.815566845695,371.7736799628,371.747833542811,371.735295494093,371.733797526108,371.741451325237,371.756680983679,371.778168304963,371.804808360619,371.835673244866,371.869982412051
37,500.101177401491,545.766313334736,521.360497883873,485.059596582723,458.133760857812,437.761838574762,422.18437465747,410.263222225996,408.245057341037,406.3361316919,404.531398732997,402.825948412102,401.214981131723,399.693793034646,398.25777515587,396.902402928537,395.623269519607,394.416084456188,393.276693803981,392.201095885754,391.185455166642,390.226112433749,389.319595800676,388.462620524622,387.652096174931,386.885110471931,386.158946031568,385.471059908275,382.528247348854,380.248473508443,378.462352889809,377.050509935232,375.927121996619,375.029121172219,374.309224001351,373.731356578365,373.267601639579,372.896095155999,372.599544791894,372.364162182149,372.178879528609,372.034757032644,371.924538506445,371.842306871255,371.783217390935,371.743287502102,371.719233585146,371.708338731481,371.708348608632,371.717387643241,371.733891495456,371.756552367621,371.784274890691,371.816139601476,371.851373597601
38,499.688675912364,545.411242839654,521.357176305479,485.05796329022,458.126962549078,437.744891348665,422.153189587453,410.215379249219,408.193811133213,406.28151906683,404.473485123453,402.764827683637,401.150774350658,399.626646218408,398.187856228972,396.829897636055,395.548377516514,394.339014857714,393.197660956893,392.120315456732,391.103140691233,390.142472416371,389.234831356545,388.376923629265,387.565648508978,386.798082247071,386.071495992936,385.383335030275,382.440959998938,380.163756996388,378.381426406854,376.973993856185,375.855259035915,374.961920313848,374.246552750131,373.672999656889,373.213300565059,372.845571176409,372.552515866273,372.320352757699,372.13802663403,371.996613698883,371.888875418176,371.808912837664,371.751899050832,371.71386858379,371.691553853953,371.682252807467,371.683724810235,371.69410672734,371.711845518578,371.735643663664,371.764414879094,371.797248041548,371.833377693822
39,499.285720170456,545.063617237676,521.353779899426,485.056385684511,458.120415798158,437.728559879606,422.123074046983,410.169092002357,408.14421190172,406.228640662889,404.417388233654,402.705600804691,401.088532705199,399.561529666942,398.12002266325,396.759533941446,395.475673443975,394.264173575608,393.120891173502,392.041827557602,391.023143313839,390.061169557199,389.152420005903,388.293592004229,387.481571299254,386.713433720099,385.986428513876,385.297993034675,382.356026728231,380.081330122072,378.302703652888,376.899583237962,375.785396975414,374.896613630974,374.185669635139,373.616327793933,373.160584390483,372.796537434882,372.50688747199,372.277859546252,372.098411059922,371.959634127219,371.854307686793,371.77655066958,371.721553724304,371.68536816544,371.664742164101,371.656988262217,371.659879162293,371.671563930714,371.690500570538,371.715401534677,371.745189523379,371.778961491844,371.815959239545
40,498.891858135885,544.723108804605,521.350308570099,485.054860216132,458.114105194685,437.712799769781,422.093966353078,410.124273938948,408.096168691481,406.177401359744,404.36300911838,402.648165330602,401.02815058475,399.498334936636,398.05417086647,396.691198696802,395.405042251283,394.191443930058,393.046266397405,391.965512986714,390.945342898475,389.982082977536,389.072240301051,388.21250379011,387.399749457694,386.631042638965,385.903621301299,385.214911710112,382.273327002432,380.001075521829,378.22607134402,376.827169411125,375.717432046321,374.833102379845,374.126480872634,373.561251725755,373.109369590784,372.748914294425,372.462584575696,372.236611682874,372.059965878056,371.923755093113,371.820775559615,371.745163864353,371.692127944219,371.657735636076,371.638750548949,371.632499529401,371.636768381117,371.64971809385,371.669817468751,371.695788703104,371.726563268874,371.761246004219,371.799085785598
41,498.506669729539,544.389411432328,521.346762238702,485.053383638536,458.108016623254,437.697577820301,422.065809814228,410.080845188179,408.049597510662,406.127713418502,404.310256478706,402.592426676571,400.969530449458,399.436961841244,397.990194673206,396.624787316527,395.336377571699,394.120718028333,392.97367744554,391.891261486707,390.869628310454,389.905100844349,388.994179872954,388.133546228862,387.320066505964,386.550795816253,385.822961192482,385.13397795244,382.192749262819,379.922884577652,378.151424652013,376.756651836144,375.651268266703,374.771295222478,374.068899833703,373.507689429159,373.059578209773,372.702628887933,372.419537693255,372.196543744204,372.022629315018,371.888918255807,371.788223920406,371.714700317998,371.663572419461,371.630924303118,371.613534754368,371.608744645765,371.614352619546,371.628531339162,371.649760169081,371.6767708322,371.708503369526,371.744070315452,371.782727452073
