p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
21,1.24762259910109,1.30279532607782,1.27247885136165,1.2426722141116,1.22343477822291,1.21029075222911,1.20106882574514,1.19457582045346,1.19353476495579,1.19256776129907,1.19167028583474,1.19083801176149,1.19006680879573,1.18935272510589,1.18869198804827,1.18808100664444,1.18751637322009,1.18699486927555,1.18651345800981,1.18606929783791,1.18565973090022,1.18528228124618,1.18493464738142,1.18461470048945,1.18432046790878,1.18405012899123,1.18380200427457,1.18357454574727,1.18270108087892,1.18217188581406,1.18189145714486,1.18179427142977,1.18183412508583,1.1819775479994,1.18219971903049,1.18248185544005,1.18280951237342,1.18317144171816,1.18355879754859,1.18396457266542,1.18438318671314,1.18481018099185,1.18524200034156,1.18567578632118,1.18610925783586,1.1865405989608,1.18696836674065,1.18739142438795,1.18780888396209,1.18822006062512,1.18862443544343,1.1890216250374,1.18941135674848,1.18979344926971,1.19016779180455
22,1.24707266250372,1.302208948017,1.27247671114782,1.24266843252807,1.2234201142889,1.21025740425137,1.20101171792269,1.19449335458583,1.19344741105842,1.19247566773971,1.19157363325055,1.19073701909446,1.18996171402023,1.18924378976714,1.18857948913525,1.18796523075353,1.18739761133309,1.18687340850978,1.18638959099127,1.18594329884392,1.18553186693362,1.1851528066269,1.18480380242607,1.18448271076213,1.18418754388793,1.18391646610961,1.18366778322767,1.1834399330003,1.18256655749374,1.18203990118517,1.18176349387433,1.18167118195518,1.18171635168505,1.18186527080973,1.18209293997749,1.18238046394825,1.18271332556197,1.18308023172921,1.18347231117692,1.18388254492887,1.18430535282601,1.18473628065723,1.18517177626519,1.18560898627015,1.18604565828029,1.18647998329318,1.18691053235918,1.18733618256888,1.18775605944149,1.18816949100371,1.18857597048496,1.18897512591132,1.1893666952532,1.18975050708543,1.19012645967025
23,1.2465445736257,1.30164304835846,1.2724745102921,1.24266488980899,1.22340637484878,1.21022607360628,1.20095789920921,1.1944153866944,1.19336476788911,1.19238848429264,1.19148207820496,1.19064129165479,1.18986203935607,1.18914041432436,1.18847267516964,1.18785525075964,1.18728474294108,1.18675793088419,1.1862717761067,1.18582341486095,1.18541017109359,1.18502954434593,1.18467920591852,1.184356998228,1.18406091911927,1.18378911846794,1.18353988789443,1.18331165142931,1.18243833183668,1.18191410756318,1.18164156853098,1.18155394782588,1.18160423434545,1.18175843764429,1.18199139005768,1.18228408616577,1.18262193991155,1.18299361528597,1.1833902172205,1.18380471602903,1.18423152992157,1.18466621132805,1.18510521043364,1.18554570048385,1.18598542513452,1.18642259100311,1.18685577921398,1.18728389554638,1.18770607065044,1.18812164502664,1.18853012367276,1.18893114563004,1.18932445911687,1.18970990117721,1.19008738191614
24,1.24603658699029,1.30109618659795,1.27247224707809,1.24266155567582,1.22339346556534,1.21019656069587,1.20090705474376,1.19434150037422,1.19328640213998,1.19230576209877,1.19139515527259,1.19055035359873,1.18976729747972,1.18904210124444,1.18837103960911,1.18775055222072,1.18717724672892,1.18664790343998,1.18615947876163,1.18570910926992,1.1852941031716,1.18491195124574,1.18456031233253,1.18423701551838,1.18394004486846,1.18366753639955,1.18341776806936,1.18318915064827,1.18231585696918,1.18179396984266,1.18152515509674,1.18144205734113,1.18149727573281,1.18165656904301,1.18189460631095,1.18219227663486,1.18253492693624,1.18291118060855,1.18331212021461,1.18373070633312,1.18416135616583,1.18459962703852,1.18504197968869,1.185485593323,1.18592822958014,1.18636810878487,1.18680383056759,1.1872342968898,1.18765866294047,1.18807627928084,1.18848665059564,1.18888944861409,1.18928442111228,1.18967141428354,1.19005034668542
25,1.245547162064,1.30056707004763,1.27246992004398,1.24265841880626,1.22338130511077,1.21016869409268,1.20085891105183,1.19427133266563,1.19321193588578,1.19222710944823,1.19131246016799,1.1904637892719,1.18967706255084,1.18894841561086,1.18827413951142,1.18765068515332,1.18707466658346,1.18654286594508,1.18605223747685,1.18559991229194,1.1851831901809,1.18479955170006,1.18444664391883,1.18412228322911,1.18382444050135,1.18355123842574,1.18330094177951,1.18307194850863,1.18219865374175,1.18167900989089,1.18141379285472,1.18133506243746,1.18139504166777,1.18155924547472,1.18180218445385,1.18210464584622,1.18245191211777,1.18283256792813,1.18323767478721,1.18366018443159,1.18409451361913,1.18453622488118,1.18498178786946,1.18542839447771,1.18587381362855,1.18631628552683,1.18675441910935,1.18718713185427,1.18761358747581,1.18803314878003,1.18844534658636,1.18884983960831,1.18924639510699,1.18963485462841,1.19001516975112
26,1.24507493207899,1.30005453441381,1.27246752793853,1.24265545565829,1.22336982295274,1.2101423201968,1.20081322922368,1.19420456556103,1.19314103781402,1.19215218274144,1.19123363804518,1.19038123109366,1.18959096028993,1.18885897496748,1.188181585296,1.18755525367398,1.18697660113689,1.18644241229983,1.18594963992332,1.18549540812203,1.18507701569482,1.18469192690869,1.18433777996562,1.18401237915572,1.18371368270058,1.18343980046113,1.18318898448478,1.18295962030051,1.18208630006154,1.18156881627266,1.18130707604762,1.18123256859835,1.1812971499705,1.18146609766729,1.18171376859486,1.18202085130513,1.18237256627012,1.18275746114703,1.1831665776094,1.1835928593721,1.1840307232622,1.18447573729202,1.18492438012096,1.18537385481152,1.1858219434169,1.18626689666921,1.18670733872794,1.1871421988679,1.18757065296844,1.1879920771056,1.18840600774841,1.18881211790139,1.18921018291372,1.18960006634823,1.18998170297432
27,1.24461867860024,1.29955752736331,1.27246506968619,1.24265265003876,1.22335895752056,1.21011730968031,1.20076979943622,1.19414091878514,1.19307341577167,1.19208067886496,1.19115837577928,1.1903023618387,1.18950866046785,1.18877344184062,1.18809303288849,1.18746390801351,1.1868826956395,1.18634618342709,1.18585132328993,1.185395235166,1.18497521105517,1.18458870607476,1.18423334795645,1.18390692944266,1.18360739661722,1.18333284697727,1.18308152026304,1.18285178996828,1.18197842220547,1.18146302130152,1.18120464550162,1.18113422668343,1.18120326251843,1.18137679913618,1.18162904407521,1.18194059030685,1.18229659855951,1.18268558110003,1.1830985608937,1.18352847438969,1.18396973895152,1.18441792831775,1.18486953023112,1.18532175887079,1.1857724084892,1.18621974248784,1.18666239763495,1.18709931576027,1.18752968427514,1.18795289008469,1.1883684817856,1.18877613771512,1.18917564656143,1.18956687867543,1.18994977363718
28,1.24417731060786,1.29907509466456,1.27246254435871,1.24264998778041,1.22334865488125,1.21009354664269,1.2007284374601,1.19408014422401,1.1930088109703,1.19201232915359,1.19108639565492,1.19022689315679,1.18942986970925,1.18869151625705,1.18800817658061,1.18737633737068,1.18679263486431,1.18625386028977,1.18575696529448,1.18529906624617,1.18487744672313,1.18448955990186,1.1841330169938,1.18380560192052,1.18350524910731,1.18323004412469,1.18297821480286,1.18274812296013,1.18187468759029,1.18136129790931,1.18110618578403,1.18103972625558,1.18111307874114,1.18129105971222,1.18154773137452,1.18186359404396,1.18222375081251,1.18261668006177,1.18303338709746,1.18346680180079,1.18391134249865,1.1843625888746,1.18481703781462,1.18527191455584,1.18572502540497,1.1861746462735,1.18661942640917,1.18705831930799,1.18749052401657,1.18791543829773,1.188332620876,1.18874176083735,1.18914265150681,1.18953517405193,1.18991927795342
29,1.24374984716192,1.29860636837064,1.27245995115304,1.24264745642729,1.22333886748316,1.21007092583102,1.20068897667856,1.19402202099859,1.19294699317672,1.19194689447234,1.19101745037152,1.19015457031182,1.18935432419991,1.18861293084364,1.18792674370783,1.18729226442643,1.18670613742867,1.18616515798538,1.18566627801183,1.18520661086741,1.18478343440823,1.18439419401657,1.18403649131035,1.18370809974324,1.18340694253244,1.1831310937334,1.18287876963957,1.18264832073057,1.18177479954034,1.18126335386251,1.1810114026646,1.18094879008845,1.18102633030975,1.18120862041658,1.1814695810987,1.18178962276177,1.18215379283897,1.18255053723498,1.18297084457285,1.18340763881193,1.18385533963287,1.18430953285923,1.18476672456721,1.18522415098752,1.18567963038819,1.1861314509448,1.18657827386165,1.18701906449589,1.18745303310152,1.18787958799668,1.1882982977591,1.18870886061184,1.18911107859465,1.18950483989649,1.1898901017216
30,1.24333540293536,1.29815055784035,1.27245728082579,1.24264504497819,1.223329553241,1.21004936195805,1.20065127303327,1.19396635425522,1.19288775671314,1.19188416108508,1.19095131879403,1.19008516544384,1.1892817947577,1.188537446254,1.18784849011646,1.1872114407969,1.1866229512549,1.18607982123647,1.18557900341691,1.18511760866895,1.18469290965382,1.18430234447444,1.18394350564722,1.18361415661577,1.18331220981399,1.18303572817026,1.18278291679403,1.18255211515104,1.18167849132382,1.18116892719138,1.1809200452758,1.18086116961283,1.18094277668928,1.181129249167,1.18139436982271,1.18171846174157,1.18208651855974,1.18248695501637,1.18291074396876,1.18335080405537,1.18380155666307,1.18425859393538,1.18471843117145,1.18517831555726,1.18563607712412,1.18609001602376,1.18653880540767,1.18698142214058,1.18741708742312,1.18784521986538,1.18826539763847,1.18867732710565,1.18908082083383,1.18947577326505,1.18986214580485
31,1.24293317606138,1.29770693645906,1.27245454928763,1.24264274367567,1.22332067475114,1.21002877129412,1.20061519475925,1.19391296306051,1.1928309180475,1.19182393834426,1.19088780377691,1.19001847553989,1.1892120707991,1.18846484741129,1.18777319634588,1.18713364316229,1.18654284965218,1.18599762043131,1.18549490938936,1.18503182539767,1.18460563641557,1.18421377152973,1.18385382127823,1.18352353286647,1.18322081056594,1.18294370654526,1.18269041506301,1.18245926486345,1.18158552313431,1.18107778194988,1.18083188333323,1.18077664559184,1.1808622014562,1.18105273721042,1.18132189664472,1.1816499179609,1.18202174274915,1.18242575584463,1.18285291518641,1.18329613465169,1.18374983767432,1.18420962285963,1.18467201473097,1.18513427137672,1.18559423437949,1.18605021580099,1.18650090046408,1.18694527650125,1.18738257581089,1.18781222704485,1.18823381772058,1.18864706292853,1.18905178303944,1.18944787986778,1.18983532259275
32,1.24254243786325,1.29727484126933,1.27245174802364,1.2426405438313,1.22331219863949,1.21000908139904,1.20058062525489,1.19386169150972,1.19277630881648,1.19176605071156,1.1908267230716,1.18995431211426,1.18914495806913,1.18839494133992,1.18770066557754,1.18705867136506,1.18646562958871,1.1859183500945,1.18541378840599,1.18494905184486,1.18452140153594,1.18412826504029,1.18376722258529,1.18343601200873,1.18313252764453,1.18285481124728,1.18260104654133,1.1823695518394,1.18149567821385,1.18098970496244,1.18074670872535,1.180695005832,1.18078440919014,1.18097889610134,1.18125198026621,1.18158381731671,1.18195929844982,1.18236677975205,1.18279720504339,1.18324348395203,1.18370004225479,1.1841624851783,1.18462734654372,1.18509189514471,1.18555398408478,1.18601193711356,1.18646445051472,1.18691052346084,1.18734939831301,1.187780513482,1.1882034651195,1.18861797831879,1.18902387955025,1.18942107828717,1.18980955019388
33,1.24216252412586,1.29685366162725,1.27244887657516,1.24263843768016,1.22330409501847,1.20999022723895,1.20054745889635,1.19381239603714,1.19272378084674,1.19171034428976,1.19076791758378,1.18989251141748,1.18908028870985,1.18832755002019,1.18763071568647,1.18698633954122,1.18639110182017,1.18584181792846,1.1853354454131,1.1848690904686,1.18444001300674,1.18404562968546,1.18368351202471,1.18335139784775,1.18304716424755,1.1827688450447,1.18251461372802,1.18228277845072,1.18140876006983,1.18090450299661,1.18066433283655,1.18061607319248,1.18070922285959,1.1809075539174,1.18118445652963,1.18152000218353,1.18189903450537,1.18230988193481,1.18274347492426,1.18319271933642,1.18365204356905,1.1841170595794,1.18458431046029,1.18505107570435,1.18551521976198,1.18597507788761,1.18642935761716,1.18687706873559,1.1873174641918,1.18774999185762,1.18817425725258,1.18858999274935,1.18899703277842,1.18939529371335,1.18978475752144
34,1.24179282766651,1.29644283483046,1.27244593454296,1.24263641825687,1.22329633540391,1.20997215023191,1.20051560032161,1.1937649467199,1.19267319820424,1.19165667754031,1.19071124060233,1.18983292201181,1.18901790699709,1.18826251365634,1.18756318619647,1.18691648458754,1.18631910102519,1.18576785677505,1.18525971176817,1.1847917718426,1.18436129320902,1.18396568592667,1.18360251622525,1.18326951203014,1.18296454145903,1.18268562862038,1.18243093705254,1.18219876500686,1.18132459003413,1.18082200036009,1.18058458419678,1.18053968121753,1.18063648540846,1.18083855810727,1.18111917641501,1.18145832946332,1.18184081374173,1.18225493102084,1.18269159909182,1.18314372050388,1.18360572653313,1.18407323597856,1.18454280120585,1.18501171228149,1.18547784494344,1.18593954574294,1.18639553326982,1.18684482811612,1.18728669288909,1.18772058497846,1.18814611857947,1.18856303406117,1.18897117319241,1.18937045905972,1.18976087975719
35,1.24143279181467,1.29604184120726,1.27244292157987,1.24263447929436,1.22328889817582,1.2099547974421,1.20048496316269,1.19371922561963,1.19262443744323,1.19160492187858,1.19065655879459,1.18977540621728,1.1889576713153,1.18819969185291,1.18749792882913,1.18684895544311,1.18624947370209,1.18569631108918,1.18518643023746,1.18471693628101,1.18428508275681,1.18388827442644,1.18352407362256,1.18319019195282,1.18288449615298,1.18260499847485,1.18234985277733,1.18211734765593,1.18124300517816,1.18074203684849,1.18050730647395,1.18046567700847,1.18056604073508,1.18077177319723,1.18105600395301,1.18139866885365,1.18178451128926,1.18220180746113,1.1826414631646,1.18309637805811,1.18356098653392,1.18403091431701,1.18450272306356,1.18497371341679,1.18544177211718,1.18590525690989,1.18636289724828,1.18681372412506,1.18725700995414,1.18769222127587,1.18811898075875,1.18853703657317,1.18894623764047,1.18934651358452,1.1897378584613
36,1.24108190507008,1.29565019982023,1.27243983738453,1.24263261513532,1.223281760749,1.2099381208937,1.20045546896997,1.19367512536532,1.19257738613298,1.19155496014656,1.19060375063329,1.18971983851157,1.18889945251992,1.18813894987011,1.18743480828083,1.18678361423944,1.18618207977453,1.18562703866107,1.18511545660668,1.18464443871843,1.18421123587072,1.18381324798537,1.18344803083616,1.1831132868426,1.1828068791965,1.18252680512642,1.18227121119737,1.18203837658329,1.18116385652358,1.18066446598385,1.18043235675107,1.18039392419987,1.18049776158863,1.18070705454052,1.18099481529406,1.18134090137806,1.18173001316455,1.18215040216028,1.1825929627922,1.18305059222054,1.18351772817844,1.18399000343189,1.18446398887241,1.18493699561169,1.18540692133841,1.1858721347937,1.18633137610993,1.18678368648475,1.18722834793895,1.18766483596523,1.18809278151194,1.18851194036493,1.1889221684211,1.18932340167472,1.18971563998702
37,1.24073969199343,1.29526746469263,1.27243667292193,1.24263082065787,1.22327490318783,1.20992207859376,1.20042704628307,1.19363254793903,1.19253194159422,1.19150668530844,1.19055270505202,1.18966610413573,1.18884313250247,1.18808016658865,1.18737370074914,1.18672033481813,1.18611679090705,1.18555990944203,1.18504665943675,1.1845741462994,1.18413961858312,1.18374047171271,1.18337425523539,1.18303866696155,1.18273155390068,1.18245091155991,1.18219487508739,1.18196171445927,1.18108700749966,1.18058915349619,1.18035960404091,1.18032429455805,1.18043152442268,1.18064429126702,1.18093550174079,1.18128491812068,1.1816772150517,1.18210061530292,1.18254600252634,1.1830062717623,1.18347586427839,1.18395041994949,1.18442651891017,1.18490148264906,1.18537321967448,1.18584010956323,1.18630090294833,1.18675465104375,1.18720064528555,1.18763836992877,1.18806746401677,1.18848769324903,1.18889891580927,1.18930107599265,1.18969417931812
38,1.24040572565965,1.29489322148356,1.27243344503708,1.24262909121209,1.22326830737099,1.2099066199128,1.20039962984477,1.19359140363245,1.19248800981467,1.19145999932413,1.19050332028089,1.18961409790116,1.18878860297118,1.18802323092601,1.18731449266815,1.18665900137596,1.18605348943233,1.185494804089,1.18497991794359,1.18450593701077,1.18407010784488,1.18366982169862,1.18330262220878,1.18296619998734,1.18265839729186,1.1823771918837,1.18212071835793,1.18188723509461,1.18101233260807,1.18051597600885,1.18028892800022,1.18025667134953,1.18036721646512,1.18058337801964,1.18087794770138,1.18123062476352,1.18162602124837,1.18205235534292,1.18250049485161,1.18296333304106,1.18343531490699,1.18391208750029,1.18439024017937,1.18486710472726,1.18534060034569,1.18580911729123,1.18627141652499,1.18672655982046,1.18717384656534,1.18761277017443,1.18804297761068,1.18846423936766,1.18887642479668,1.18927948216457,1.18967342250444
39,1.24007959945645,1.2945270845491,1.27243014552204,1.24262742256548,1.22326195679053,1.20989172505623,1.20037316131326,1.19355161014561,1.19244550451059,1.19141481217834,1.19045550284643,1.18956372316127,1.18873576439777,1.18796804076149,1.18725707724554,1.18659950744973,1.18599206708657,1.18543161277955,1.18491512096149,1.18443969854058,1.18400259037724,1.18360118386059,1.1832330170179,1.18289577354973,1.18258728583886,1.18230553016247,1.18204862488703,1.18181482227198,1.18093971626086,1.18044481989568,1.18022021781191,1.18019094710203,1.18030473391476,1.1805242132327,1.18082206357384,1.18117791551269,1.18157634853459,1.18200553811878,1.18245635933089,1.18292169920898,1.1833960066518,1.18387493594732,1.18435508565492,1.18483379776924,1.18530900206149,1.18577909958283,1.1862428609977,1.18669935721901,1.18714789796887,1.18758798448896,1.18801927149046,1.18844153657272,1.18885465557907,1.18925858269141,1.18965333432214
40,1.2397609400703,1.29416869433738,1.27242677362127,1.24262581085598,1.22325583637513,1.2098773533151,1.20034758238517,1.19351309334626,1.1924043480641,1.19137104103895,1.19040916670159,1.18951489091956,1.18868452510287,1.1879145019989,1.187201362877,1.18654175488602,1.18593242404393,1.18537023423293,1.18485216595522,1.18437532728263,1.18393696167022,1.18353445293674,1.18316533378674,1.18282728128336,1.18251812022671,1.18223582164836,1.18197848750102,1.1817443687265,1.18086905176869,1.18037558028414,1.18015337120996,1.18012702265529,1.18024398102062,1.1804667045329,1.18076776195546,1.18112671541306,1.18152810465569,1.18196009086876,1.18241352187594,1.18288129949956,1.18335787192601,1.18383890073412,1.18432099371913,1.18480150290578,1.18527836855662,1.18575000183754,1.18621518387086,1.18667299485577,1.1871227533974,1.18756396897458,1.18799630388415,1.18841954267605,1.18883356753869,1.18923833843102,1.18963387701555
41,1.23944940068995,1.29381771507292,1.27242332949328,1.24262425255124,1.22324993233665,1.20986347465804,1.20032284507265,1.19347577962243,1.19236446290229,1.19132861046739,1.190364233529,1.18946751905039,1.18863480046112,1.18786252776011,1.18714725838013,1.18648565301262,1.18587446806895,1.18531057485319,1.18479095815533,1.18431272746518,1.18387312510585,1.18346953160464,1.18309947461701,1.18276062483072,1.18245079970859,1.1821679623669,1.18191020950916,1.18167577525297,1.18080024045353,1.18030816018247,1.18008829362553,1.18006480632981,1.18018486921408,1.18041076720345,1.18071496047599,1.1810769449394,1.18148122155502,1.18191593081416,1.18237191860823,1.18284206860959,1.18332084839009,1.18380392233754,1.18428790734202,1.18477016557323,1.18524864757923,1.18572177476247,1.18618833808776,1.18664742708112,1.18709836906657,1.18754068159875,1.18797403440436,1.18839821883513,1.1888131232839,1.18921871335462,1.18961501583677
42,1.23914465853235,1.29347382866802,1.27241981302254,1.24262274441332,1.22324423201935,1.20985006095816,1.20029890279454,1.19343960732362,1.19232578454898,1.19128744752616,1.19032062854865,1.18942153162012,1.18858651220137,1.18781203766824,1.18709468149599,1.18643111790383,1.18581811377235,1.18525254797678,1.18473140979868,1.18425181038556,1.18381099118788,1.18340632970701,1.18303534881072,1.18269571306203,1.18238523282178,1.18210186147562,1.18184369363819,1.18160895247877,1.18073319086907,1.18024246971023,1.18002489743751,1.18000421319658,1.18012731666881,1.18035632209441,1.18066358337735,1.18102853155601,1.18143562981335,1.18187299863877,1.1823314756691,1.18280394616181,1.18328487836458,1.18376994566852,1.18425577406856,1.18473973569758,1.18521979131495,1.18569437241998,1.18616227966828,1.18662261175505,1.18707470456502,1.18751808357346,1.18795242578715,1.18837752921688,1.18879328832513,1.18919967423455,1.18959671874374
43,1.23884641265233,1.29313674885705,1.2724162241153,1.2426212834678,1.22323872379567,1.20983708632737,1.20027571259162,1.19340451673053,1.19228825035217,1.19124748900392,1.19027828319298,1.18937685828653,1.18853958779568,1.18776295722286,1.18704355596067,1.18637807173346,1.18576328195548,1.18519607320961,1.18467343945926,1.18419249373575,1.18375047686294,1.18334476356941,1.18297287218499,1.18263246138805,1.18232133466323,1.182037437864,1.1817788577361,1.18154380933221,1.18066781811364,1.18017842542574,1.1799631013095,1.17994516442817,1.1800712472336,1.18030329604722,1.18061356045635,1.18098140801295,1.18139126508943,1.18183123160105,1.18229213925264,1.18276687620733,1.18324990848835,1.1837369198057,1.18422454523506,1.18471016679044,1.18519175532778,1.18566775230725,1.18613696792805,1.18659850990223,1.18705172252257,1.18749613903552,1.18793144358396,1.1883574407007,1.18877403078862,1.18918119036794,1.18957895613362
44,1.23855438199777,1.29280619575774,1.27241256269707,1.24261986697683,1.22323339239325,1.20982452686612,1.20025323475373,1.19337045258745,1.19225180221138,1.19120867323058,1.19023713543541,1.18933343377051,1.18849395991632,1.18771521724591,1.18699381094255,1.18632644220319,1.18570989903098,1.18514107584119,1.18461697145673,1.18413470100614,1.18369150492041,1.18328475539672,1.18291196646601,1.18257079115211,1.18225902628012,1.18197461037233,1.18171562249284,1.18148026973571,1.18060404322268,1.18011594972627,1.17990282960354,1.17988758675634,1.18001659021571,1.18025162107949,1.18056482649044,1.18093551184945,1.18134807190822,1.18179057557936,1.18225385917005,1.18273080684108,1.18321588922357,1.18370479747218,1.18419417570789,1.18468141574414,1.18516449842099,1.18564187502687,1.18611236516185,1.18657508540737,1.18702938831694,1.18747481476416,1.18791105588949,1.18833792261601,1.18875532116293,1.18916323333191,1.18956170060622
45,1.23826830367777,1.29248191013057,1.27240882871088,1.24261849241549,1.22322823687527,1.20981236051216,1.20023143250375,1.19333736353383,1.19221638600775,1.19117094429697,1.19019712670108,1.18929119738805,1.18844956595667,1.18766875339412,1.1869453805433,1.18627615973912,1.1856578965095,1.18508748632541,1.18456193533214,1.18407836095701,1.18363400346031,1.18322623273831,1.18285255875182,1.182510629091,1.18219823412963,1.18191330525203,1.18165391401782,1.1814182597241,1.18054179262997,1.18005497031796,1.17984401187115,1.17983141191691,1.17996327977607,1.18020123390297,1.18051732079924,1.18089078674128,1.18130598452285,1.18175097958697,1.18221658501463,1.18269568980034,1.18318277452701,1.18367353473535,1.18416462355441,1.18465344251595,1.18513798233382,1.18561670399556,1.18608843636356,1.1865523047459,1.18700766981451,1.18745407993126,1.18789123310077,1.18831894650974,1.18873713207443,1.18914577676654,1.18954492675392
46,1.23798793141638,1.29216364810531,1.27240502211571,1.24261715745092,1.22322324368724,1.20980056681276,1.20021027171799,1.19330520189459,1.19218195175444,1.19113424982214,1.1901582024647,1.18925009422223,1.18840634760529,1.18762350572254,1.18689820335554,1.18622716618164,1.18560721054338,1.18503523981898,1.18450826538187,1.18402340714865,1.18357790542024,1.1831691280122,1.18279458103446,1.18245190685558,1.18213888959822,1.18185345369472,1.18159366136071,1.18135771028277,1.18048100103335,1.1799954197442,1.17978658238072,1.17977657624603,1.17991125452152,1.18015207549443,1.18047098738885,1.18084717420443,1.18126495764163,1.18171238451559,1.18218026355415,1.18266148245357,1.18315052526781,1.18364309584829,1.1841358497511,1.18462620984796,1.18511217147262,1.18559220518588,1.18606514897786,1.18653013674507,1.1869865371403,1.1874339058797,1.18787194770346,1.18830048593997,1.18871943808793,1.18912879618195,1.18952861097501
47,1.2377130341684,1.2918511800552,1.27240114288519,1.24261585992391,1.22321840434873,1.2097891267947,1.20018972067891,1.19327392330257,1.19214845279089,1.19109854098657,1.19012031189132,1.18921006810005,1.18836425046678,1.1875794182975,1.18685222206661,1.18617940074575,1.1855577815202,1.18498427577015,1.18445590024226,1.18396977752249,1.18352314815363,1.18311337808102,1.18273796977399,1.18239456058323,1.182080928573,1.18179499140289,1.18153480408076,1.18129855691775,1.18042159675892,1.17993723496586,1.1797304797134,1.1797230202646,1.17986045710712,1.18010409092916,1.18042577190578,1.18080462651902,1.18122494280703,1.18167475062009,1.18214485240151,1.18262813817904,1.18311909172373,1.18361342961436,1.18410782194927,1.18459968772175,1.18508703686002,1.18556835200092,1.18604247868937,1.18650856003856,1.18696597092333,1.18741427516944,1.1878531822794,1.18828252545986,1.18870221552952,1.18911226878701,1.18951273130766
48,1.23744339487723,1.29154428942314,1.27239719100644,1.24261459783267,1.22321371098881,1.20977802282202,1.20016974721418,1.1932434863685,1.19211584557851,1.19106377222176,1.1900834075158,1.18917107174187,1.18832322559205,1.18753643885065,1.18680738310823,1.18613280870784,1.1855095536995,1.18493453755116,1.18440478251835,1.18391741402679,1.18346967305279,1.18305892387286,1.18268266551758,1.18233853051568,1.18202429105863,1.181737858206,1.18147727991677,1.18124073926961,1.1803635237398,1.17988035698462,1.17967564639406,1.17967068832137,1.17981083388831,1.18005722821818,1.18038162633881,1.18076309634483,1.18118589475444,1.18163803465039,1.18211031253093,1.1825956192171,1.18308844482218,1.18358450947221,1.18408049613958,1.18457383196651,1.18506253766395,1.1855451025712,1.18602038254272,1.18648752825164,1.18694592391602,1.1873951395749,1.18783489307054,1.18826501966551,1.18868544806613,1.18909617991773,1.18949727346957
49,1.23717880935757,1.29124277178923,1.27239316647902,1.24261336931831,1.22320915629079,1.20976723847603,1.20015032901616,1.19321385242847,1.19208408943307,1.19102990093265,1.19004744495598,1.18913305911227,1.18828322132612,1.18749451846933,1.1867636363395,1.18608733883552,1.18546247488746,1.18488597212921,1.18435485845149,1.18386626228134,1.18341742521122,1.1830057100417,1.18262861255834,1.18228376065654,1.18196892083381,1.18168199771644,1.18142103236782,1.1811842007759,1.18030672650642,1.17982473386423,1.17962202856239,1.17961952827306,1.17976233462763,1.18001143941,1.18033850227367,1.18072253938218,1.18114777114295,1.18160219616577,1.18207660532944,1.18256389043462,1.18305854669597,1.18355630279623,1.18405384749561,1.18454862039837,1.18503865065082,1.18552243680773,1.18599884349195,1.1864670297303,1.18692638721087,1.18737649295596,1.18781707118824,1.18824796297553,1.18866910192001,1.18908049464524,1.18948220510234
50,1.23691908528804,1.29094643393028,1.27238906931396,1.24261217265201,1.22320473344285,1.20975675990347,1.20013143778381,1.19318498531651,1.19205314628502,1.1909968872487,1.19001238265564,1.18909598709421,1.18824419543271,1.18745361131872,1.18672093476411,1.18604294309977,1.18541649614519,1.18483852977074,1.18430607762075,1.18381627127634,1.1833663531204,1.1829536846623,1.18257575862885,1.18223019846371,1.18191476514295,1.18162735702047,1.18136600841231,1.18112888633091,1.1802511517323,1.17977030611188,1.17956957567738,1.17956949119923,1.17971491214051,1.17996667921385,1.18029635953444,1.18068291411895,1.18111053231165,1.18156719730188,1.18204369466003,1.18253291734391,1.18302936574846,1.18352877610055,1.18402784598814,1.18452402436567,1.18501534971082,1.18550032968235,1.18597783751229,1.18644704015344,1.18690733689584,1.18735831162341,1.18779969482344,1.18823133325974,1.18865316569917,1.18906520343827,1.189467514652
51,1.23666404130116,1.29065509307614,1.27238489953299,1.24261100622352,1.22320043609404,1.20974656924113,1.20011304947053,1.19315685115655,1.19202298046408,1.19096469380038,1.18997818165335,1.18905981525108,1.18820610612273,1.18741367601446,1.18667923427559,1.18599957641634,1.18537157152587,1.18479216377576,1.18425839267445,1.18376739310147,1.18331640839682,1.1829027989557,1.18252405462526,1.18217779457243,1.18186177441834,1.1815738864,1.18131215820594,1.18107475007343,1.18019674976183,1.1797170294174,1.17951824025138,1.17952053113439,1.17966852218121,1.17992290510349,1.18025515594622,1.1806441816025,1.18107414105944,1.18153300255778,1.18201154665873,1.18250266765871,1.18300087120202,1.18350190106642,1.18400246357945,1.18450001691855,1.18499260884279,1.18547875599966,1.1859573401301,1.18642753614424,1.18688875068847,1.18734057439543,1.18778274390891,1.18821511158718,1.18863762126635,1.18905028882778,1.18945318658813
