p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
28,1.29421807592031,1.30553811979894,1.28918308447131,1.27514036090594,1.26356154601786,1.25402962370382,1.24620734570457,1.2398289486328,1.23467468004816,1.23053674646339,1.2272112090368,1.22451407670664,1.22229570352357,1.22044273730416,1.21887221990454,1.21752396453377,1.21635402322538,1.21532987391742,1.2144270278558,1.21362671517318,1.21291429106294,1.2103326861267,1.20886520779287,1.20812484810591,1.20790955631462,1.20809995290821,1.20861970979968,1.20941714958225,1.21045541420122,1.21170662435995,1.21314807802184,1.21475962454597,1.2165218597273,1.21841497647308,1.22041824767251,1.22251009587241,1.22466862273719,1.22687242604455,1.22910146810953,1.23133780017784,1.23356602443414,1.23577346306893,1.23795009209574,1.24008829820204,1.24218255536132,1.24422907527776,1.24622547468527,1.24817048101227,1.25006368434809,1.25190533527749,1.25369618386767,1.25543735347698,1.25713024293872,1.25877645130484,1.26037771665152
29,1.29412877673386,1.30549376467887,1.28917694963088,1.27512479853286,1.26353017391799,1.25397836528792,1.24613448359256,1.23973454219945,1.2345602809224,1.2304051882544,1.22706597405583,1.2243585477004,1.22213272397648,1.22027451891888,1.21870042357471,1.21734982098717,1.21617845620153,1.21515357014008,1.21425051170949,1.21345038908153,1.21273847051739,1.21016228040658,1.20870267290667,1.20797128224102,1.20776557800597,1.2079659808226,1.20849606055801,1.20930406482437,1.21035305451883,1.21161504640605,1.21306720389661,1.21468921145079,1.21646147870487,1.21836400591552,1.22037589988465,1.22247544483039,1.22464066959946,1.22685015959893,1.22908392153765,1.23132409356349,1.23355538964462,1.23576525222923,1.23794377374157,1.2400834457444,1.24217883204699,1.24422621853007,1.2462232815625,1.2481687956035,1.25006238733104,1.25190433552758,1.25369541185781,1.25543675615908,1.25712977981208,1.25877609141756,1.26037743640997
30,1.29403994549441,1.30544902232418,1.28917106818264,1.27510995863607,1.2635002240033,1.25392931927341,1.24606461860803,1.23964384756969,1.23445020926401,1.23027843569857,1.22692589825187,1.22420842822995,1.22197532727378,1.22011200094087,1.21853440458756,1.21718150534894,1.21600874080925,1.21498312854749,1.21407985549553,1.21327991217667,1.21256848012423,1.20999754130203,1.20854557701559,1.20782290160921,1.20762651392728,1.20783663886151,1.20837674529143,1.20919500632381,1.21025440292365,1.21152684896201,1.21298937562731,1.21462150619923,1.21640346938073,1.21831508143449,1.22033528399325,1.22244223636962,1.22461389832092,1.22682884667152,1.22906713388356,1.23131098408731,1.23354522037141,1.23575740173077,1.23793773288897,1.24007880626013,1.24217527184988,1.24422348659799,1.24622118393877,1.24816718330198,1.25006114633403,1.25190337875923,1.25369467287456,1.25543618425934,1.25712933628217,1.25877574666457,1.26037716787163
31,1.2939515613286,1.3054039213877,1.28916541870166,1.27509579180971,1.26347158865678,1.25388232396292,1.24599753795986,1.23955661546972,1.234344169501,1.23015616421719,1.22679063985897,1.2240633626278,1.22182314820283,1.21995481176727,1.21837378782354,1.21701863766826,1.21584449855467,1.21481816978958,1.21391468036601,1.2131149055853,1.2124039421612,1.2098380994842,1.20839356664885,1.20767936810963,1.20749204232996,1.20771162195714,1.2082614767239,1.20908970604708,1.21015921069196,1.21144180328875,1.21291438515361,1.2145563218805,1.2163476662061,1.21826805657592,1.22029627626924,1.22241036627686,1.22458822264916,1.22680841705435,1.22905104885715,1.23129842720566,1.23353548174578,1.23574988450996,1.23793194847361,1.24007436353926,1.24217186232915,1.24422086994129,1.24621917450469,1.24816563850565,1.25005995705993,1.25190246167172,1.25369396437783,1.25543563581814,1.25712891083017,1.25877541013991,1.2603769101098
32,1.2938636337969,1.30535848880915,1.28915998209266,1.27508225639879,1.26344417167002,1.25383723409093,1.24593304985771,1.23947260864905,1.23424189582507,1.23003808828685,1.22665988977781,1.22392302908592,1.22167585623638,1.21980261500634,1.21821823294644,1.21686087517097,1.21568538548445,1.21465834975345,1.21375464246082,1.21295502619596,1.21224451455209,1.20968362246087,1.20824632180425,1.20754037570605,1.20736187208086,1.20759065484679,1.20814999591233,1.20898792135793,1.2100672528562,1.21135970282058,1.21284204297505,1.21449348984466,1.21629391984885,1.21822280137439,1.2202587654021,1.22237974088094,1.22456356512146,1.22678880774118,1.22903561597421,1.23128638296043,1.23352614249218,1.23574267629067,1.23792640234578,1.24007010375184,1.24216859298165,1.2442183606163,1.24621724724865,1.24816415666679,1.25005881606857,1.25190158166304,1.25369328440131,1.25543510935368,1.25712850234705,1.25877509260559,1.26037666253584
33,1.29377616499249,1.30531274989256,1.28915474127364,1.2750692981699,1.26341788653798,1.25379391680672,1.24587098115048,1.23939161681057,1.23414314755902,1.22992394197915,1.22653336754909,1.22378713549014,1.22153315126326,1.21965510516785,1.2180674309322,1.21670790672693,1.21553108937492,1.21450335586877,1.21359942944714,1.21279996288202,1.21208988789266,1.20953380819171,1.20810355183095,1.20740564647726,1.20723573874055,1.20747348739352,1.20804206755213,1.20888943259746,1.20997832574234,1.21128036036885,1.21277218248983,1.21443285777233,1.21624209581893,1.21817919835842,1.22022265078267,1.22235027543219,1.22453985593053,1.22676996199136,1.2290207897983,1.23127481551821,1.23351717460431,1.23573575536819,1.23792107720991,1.24006601352094,1.24216545348333,1.24421595064553,1.24621539601632,1.24816273303329,1.25005771968463,1.25190073588394,1.25369263072868,1.25543460313332,1.25712810946857,1.25877478711097,1.26037642427136
34,1.2936891383727,1.30526671502383,1.2891496809104,1.27505687595115,1.26339265522681,1.2537522574549,1.24581117269066,1.23931344912323,1.23404770601125,1.22981348410471,1.22641081792833,1.22365541588066,1.22139475996697,1.21951200398462,1.21792110029351,1.21655944888933,1.21538132575245,1.21435290333611,1.21344875673503,1.21264943043643,1.2119397768171,1.2093883814728,1.20796499193966,1.20727492728518,1.20711340165249,1.20735989188507,1.20793747750639,1.20879403975947,1.20989224403294,1.21120360583994,1.21270464751346,1.21437428699667,1.2161920713859,1.21813714126036,1.22018784177987,1.22232189429309,1.22451703196465,1.22675182855386,1.22900652931849,1.2312636923914,1.23350855265781,1.23572910200378,1.23791595802753,1.24006208132836,1.24216243503814,1.24421363332896,1.24621361570505,1.24816136371983,1.2500566649493,1.25189992208037,1.25369200164219,1.25543411584812,1.25712773119766,1.25877449289825,1.26037619474152
35,1.29360253894716,1.30522042558301,1.28914478719256,1.27504495258418,1.26336840712757,1.25371214675647,1.24575348636133,1.23923793189031,1.23395537188352,1.229706496678,1.22629200577619,1.22352762742183,1.22126043272762,1.21937305726887,1.21777898386906,1.21641524268485,1.21523583469107,1.21420673192283,1.21330236438743,1.21250317015986,1.21179392410272,1.20924709084231,1.20783040065258,1.20714798690957,1.20699464098211,1.20724966043243,1.20783603034426,1.20870156037836,1.2098088387319,1.21112928418976,1.21263929737642,1.21431765153025,1.21614373534937,1.21809653323959,1.22015425548265,1.22229452729277,1.2244950359933,1.2267343609695,1.22899279737329,1.23125298425703,1.23350025299124,1.23572269843651,1.23791103111326,1.24005829667213,1.24215952960752,1.24421140252153,1.24621190161871,1.24816004513604,1.25005564911482,1.25189913814667,1.25369139552597,1.25543364625618,1.25712736657865,1.25877420923176,1.2603759733793
36,1.29351637891507,1.30517390319931,1.28914004764353,1.27503349443264,1.26334507816466,1.25367348700863,1.24569779000378,1.23916490657697,1.23386596305877,1.2296027795079,1.22617672195228,1.22340354779907,1.2211299409592,1.21923803220991,1.21764084609591,1.21627505087105,1.21509437806246,1.21406460321135,1.21316001389055,1.21236094430505,1.21165209278655,1.2091097059212,1.20769955310172,1.20702461357542,1.20687925543853,1.20714260273491,1.2077375472266,1.20861182754139,1.20972795531292,1.21105725371416,1.2125760035707,1.2142628363187,1.21609698618508,1.21805728613215,1.22012181663513,1.22226811156574,1.22447381596873,1.22671751702424,1.22897956021982,1.23124266447895,1.23349225628232,1.23571652853332,1.23790628403414,1.24005465000914,1.2421567298846,1.24420925263565,1.24621024948589,1.24815877401549,1.2500546696812,1.25189838216726,1.25369081091007,1.25543319322779,1.25712701474188,1.25877393544143,1.26037575966718
37,1.29343064414655,1.30512716098021,1.289135450984,1.27502247096255,1.26332261003231,1.25363618910429,1.24564396488423,1.23909422811219,1.23377931269433,1.22950214904896,1.2260647691159,1.22328297366889,1.22100307481084,1.21910671504081,1.21750647065405,1.21613865556773,1.21495673716086,1.21392629824244,1.21302148658313,1.21222253450268,1.21151406522045,1.20897601556886,1.20757224857431,1.20690461284952,1.2067670602456,1.20703854415148,1.20764186408195,1.20852468817409,1.20964945212006,1.21098738457311,1.21251464841071,1.21420973435918,1.21605173103741,1.21801931937841,1.2200904565453,1.22224258950289,1.22445332443097,1.22670125824733,1.22896678712312,1.23123270880518,1.23348454284453,1.23571057761238,1.23790170547685,1.24005113265605,1.24215402922091,1.24420717858714,1.24620865541985,1.2481575473857,1.25005372437324,1.25189765239845,1.25369024645629,1.25543275573429,1.25712667489536,1.25877367091685,1.26037555313353
38,1.29334532935922,1.30508021729248,1.28913098691703,1.27501185438241,1.26330094953811,1.25360017157137,1.24559190224448,1.23902576342115,1.23369526757186,1.22940443660799,1.22595596735384,1.22316571563174,1.2208796411738,1.21897890901519,1.21737565842375,1.21600585620291,1.21482270782269,1.21379161536288,1.21288658099024,1.21208773970742,1.21137964102376,1.20884582365549,1.20744830208504,1.2067878057813,1.20665788538321,1.20693732402951,1.20754883002645,1.20844000155527,1.20957319898239,1.21091955750987,1.21245512385465,1.21415825239411,1.21600788472572,1.21798255908889,1.22006011213483,1.22221790810892,1.22443351799249,1.22668554949064,1.22895445001727,1.23122309509897,1.23347709539161,1.23570483227937,1.23789728512152,1.2400477366925,1.24215142155211,1.24420517573829,1.24620711587483,1.24815636253474,1.25005281111484,1.25189694724902,1.25368970094324,1.25543233283673,1.25712634631604,1.25877341504393,1.26037535328517
39,1.29326042942555,1.30503308935333,1.28912664610362,1.27500161933782,1.26328004803598,1.25356536046534,1.24554150223101,1.23895939015163,1.23361368666316,1.22930948543621,1.22585015085023,1.22305160170493,1.22075946276948,1.21885443264582,1.2172482257072,1.21587646772425,1.21469210985304,1.21366036859287,1.21275511120672,1.21195637440923,1.21124863530039,1.20871895173031,1.20732753859253,1.20667402730492,1.20655157405666,1.20683879425068,1.20745830598952,1.20835763802612,1.20949907600994,1.21085366274316,1.21239733051902,1.21410829999356,1.21596536915516,1.21794693765355,1.22003072607195,1.22219401983735,1.22441435671152,1.22667035827182,1.22894252279414,1.23121380310476,1.23346989811102,1.23569928028434,1.23789301353107,1.240044454876,1.24214890133287,1.24420323984807,1.24620562760817,1.24815521698217,1.25005192799735,1.25189626525578,1.25368917324786,1.25543192367176,1.25712602833886,1.25877316747881,1.26037515990867
40,1.29317593936199,1.3049857933031,1.28912241999281,1.27499174263079,1.26325986093465,1.25353168556719,1.24549267362826,1.23889499623957,1.23353443987981,1.22921715478983,1.22574716645579,1.2229404719201,1.22064237297026,1.21873311816556,1.21712400267433,1.21575031903599,1.21456476871671,1.21353238592205,1.21262690533019,1.21182826706986,1.21112087708027,1.20859523319819,1.20720979824869,1.2065631248381,1.20644798135965,1.20674281835452,1.20737016390462,1.20827747786352,1.20942697254695,1.21078959896799,1.21234117672002,1.21405979520623,1.21592411214826,1.21791239253869,1.22000224492859,1.22217087965113,1.22439580454943,1.22665565581504,1.22893098298938,1.23120481406399,1.2334629362937,1.23569391016809,1.23788888181799,1.24004128033258,1.24214646325368,1.24420136702688,1.2462041876457,1.24815410845302,1.25005107330803,1.2518956051063,1.25368866236254,1.25543152746462,1.25712572036799,1.25877292759596,1.26037497247422
41,1.2930918543194,1.30493834427418,1.2891183008103,1.27498220299748,1.26324034726982,1.25349908468267,1.24544533015072,1.23883247594448,1.23345740697831,1.2291273106243,1.22564687242243,1.22283217817152,1.22052822067768,1.21861481069177,1.21700283276182,1.21562725162848,1.21444052527603,1.21340750798352,1.21250180408663,1.21170325875147,1.21099620795232,1.20847451407254,1.20709493303639,1.20645495705337,1.20634697338459,1.20664926869048,1.20728428392557,1.20819941047612,1.20935678623435,1.21072727255781,1.21228657776881,1.21401266244892,1.21588404723901,1.21787886621806,1.21997461979885,1.2221484467332,1.22437782752091,1.22664141433635,1.22891980806411,1.23119611139098,1.23345619718956,1.2356887122402,1.23788488274751,1.24003820767106,1.24214410332542,1.24419955370983,1.24620279326105,1.24815303486073,1.2500502454192,1.25189496555101,1.25368816732675,1.25543114347543,1.25712542183159,1.25877269500673,1.26037479069203
42,1.29300816957454,1.30489074733104,1.28911428135748,1.27497298090523,1.26322146933065,1.25346749956983,1.24539939448708,1.23877173404101,1.23338247659843,1.22903982995477,1.22554913731495,1.22272658035724,1.22041686438168,1.21849936471299,1.21688456806263,1.21550711836956,1.21431923180253,1.21328558683859,1.21237965962071,1.21158120190957,1.21087448086117,1.20835665141305,1.20698280609219,1.20634939308521,1.20624842490664,1.20655802834375,1.20720055642515,1.20812333262306,1.20928842223488,1.21066659677274,1.2122334552501,1.21396683176365,1.21584511293624,1.21784630551994,1.21994780549759,1.22212668334968,1.22436039466439,1.22662760884724,1.2289089781518,1.23118767897209,1.23344966807513,1.23568367649756,1.23788100829303,1.2400352305715,1.24214181657013,1.244197796603,1.24620144193523,1.24815199427835,1.25004944286531,1.2518943454678,1.25368768728013,1.25543077104392,1.25712513222253,1.25877246932177,1.26037461426206
43,1.29292488052249,1.30484302422882,1.28911035505589,1.27496405882248,1.26320319233233,1.2534368762838,1.24535479416065,1.23871268123705,1.2333095454158,1.22895459858478,1.22545383902232,1.22262355618864,1.22030817256014,1.21838664710269,1.21676907417224,1.21538978244327,1.214200750917,1.21316648490769,1.21226033442768,1.21146195932731,1.21075555904487,1.20824151253734,1.20687328834951,1.20624631023219,1.2061522207332,1.206468988073,1.20711887888687,1.20804914947537,1.20922179249109,1.21060749111787,1.21218173642904,1.2139222382945,1.21580725055068,1.21781466120839,1.21992176020252,1.22210555459591,1.22434347734492,1.22661421623077,1.22889847485936,1.23117950231256,1.23344333766315,1.23567879422122,1.23787725194214,1.24003234409034,1.24213959924884,1.24419609267503,1.24620013134977,1.2481509849318,1.25004866428766,1.25189374381381,1.25368722142124,1.25543040955304,1.25712485106489,1.25877225017384,1.26037444290113
44,1.29284198266993,1.30479519718532,1.28910651584258,1.27495541894732,1.26318548412836,1.25340716525791,1.24531146196023,1.23865523461775,1.23323851243725,1.22887151029204,1.22536086390593,1.22252298413197,1.22020202273521,1.21827653287053,1.21665622441175,1.21527511640328,1.21408495464325,1.21305007402362,1.21214370040756,1.21134540317169,1.21063931509403,1.2081289730048,1.20676626174953,1.20614559554429,1.206058253024,1.2063820461872,1.20703915610937,1.20797677211507,1.2091568151065,1.21054988076164,1.21213135371981,1.21387882180894,1.21577041061545,1.21778388761075,1.21989644514197,1.22208502813009,1.22432704903985,1.22660121507778,1.22888828113914,1.23117156804084,1.23343719532279,1.23567405712402,1.2378736071866,1.24002954316694,1.2421374474267,1.24419443886289,1.24619885911491,1.24815000495053,1.25004790821561,1.25189315942628,1.25368676882294,1.25543005825458,1.25712457774403,1.25877203704531,1.26037427615696
45,1.29275947162901,1.30474726885108,1.28910275812257,1.27494704691433,1.26316831495673,1.25337832010182,1.2452693354507,1.23859930936759,1.23316929799032,1.22879046610649,1.22527010603165,1.22242475335081,1.22009830066671,1.21816890548119,1.2165459006545,1.21516300209109,1.21397172462333,1.21293623459068,1.21202963802497,1.21123141415528,1.21052563011623,1.2080189176825,1.20666161521314,1.20604714300085,1.20596642126506,1.20629710786593,1.20696129910475,1.20790611784503,1.20909341378637,1.21049369601937,1.21208224421458,1.21383652627289,1.2157345422671,1.21775394228792,1.21987182431088,1.22206507393491,1.22431108514323,1.22658858553205,1.22887838114299,1.23116386365569,1.23343123195561,1.23566945836602,1.23787006898079,1.24002682411342,1.24213535844547,1.244192833281,1.24619762392027,1.24814905345006,1.2500471740796,1.25189259196967,1.25368632932653,1.2554297171282,1.25712431235445,1.25877183013353,1.26037411432923
46,1.2926773431119,1.30469925021978,1.28909907672406,1.27493892845882,1.26315165721561,1.25335029786867,1.24522835653841,1.23854484869075,1.2331018145104,1.22871137366802,1.2251814664906,1.22232876032782,1.21999689965866,1.21806365608712,1.21643799340677,1.21505332637106,1.2138609465891,1.21282485582828,1.21191803556093,1.21111988142368,1.21041439402204,1.20791123856111,1.20655924495698,1.20595085358454,1.20587663156222,1.20621408454634,1.20688522489285,1.20783710947382,1.20903151734022,1.21043887189464,1.21203434926489,1.21379529947323,1.2156995997175,1.21772478563544,1.21984786421814,1.22204566410477,1.22429556278508,1.22657630914083,1.22886876033745,1.23115637779109,1.23342543810563,1.23566499046929,1.23786663138309,1.24002418221828,1.24213332855737,1.24419127293488,1.24619642335957,1.24814812848297,1.25004646028948,1.25189204013067,1.25368590183094,1.25542938523201,1.25712405406873,1.25877162868751,1.26037395670671
47,1.2925955929258,1.30465115161238,1.28909546685833,1.2749310502952,1.26313548526433,1.25332305859355,1.24518847108434,1.23849177820671,1.23303598271685,1.22863414665367,1.22509485279316,1.22223490823176,1.2198977198843,1.21796068283336,1.21633239807518,1.21494598681218,1.21375251797125,1.21271583061015,1.21180878933892,1.21101069918836,1.21030550047527,1.20780583455074,1.20645905386754,1.20585663467455,1.20578879607221,1.20613289385198,1.20681085625814,1.20776967513682,1.20897105943121,1.21038534767064,1.21198761410875,1.21375509268149,1.21566554024158,1.21769638109442,1.21982453353213,1.22202677265492,1.22428046071043,1.22656436878279,1.2288594049682,1.23114909958012,1.23341980546915,1.23566064703126,1.23786328949711,1.24002161374992,1.24213135492943,1.24418975568078,1.24619525581568,1.2481472288337,1.25004576593581,1.25189150323345,1.25368548583909,1.25542906220652,1.25712380263404,1.25877143253786,1.2603738031864
48,1.29251421696847,1.30460298272122,1.28909192408405,1.2749234002117,1.26311976721507,1.25329656502935,1.24514962855895,1.23844003528858,1.23297173062385,1.22855870426533,1.22501017832676,1.22214310635458,1.21980066780902,1.2178598903309,1.2162290188887,1.21484088577145,1.21364634082361,1.21260906010889,1.21170179884308,1.21090377046586,1.21019885333502,1.20770261090064,1.20636095092954,1.20576439947708,1.20570283249354,1.20605345714663,1.20673811960674,1.20770374654316,1.2089119773194,1.21033306659669,1.2119419875374,1.21371586035205,1.21563232398491,1.21766869410472,1.21980180352754,1.22200837535837,1.22426575907034,1.22655274844893,1.22885030234312,1.23114201905379,1.23341432629207,1.23565642206298,1.23786003872192,1.24001911518684,1.24212943487276,1.24418827946841,1.24619411972625,1.24814635331198,1.25004509011182,1.25189098058738,1.25368508082534,1.25542874765203,1.25712355774716,1.25877124145603,1.26037365359794
49,1.29243321122405,1.30455474089126,1.28908844427552,1.27491596683499,1.26310449644951,1.25327078241087,1.24511178173336,1.23838956133116,1.2329089900008,1.22848497077056,1.22492736186981,1.22205326960648,1.21970565567257,1.21776118884258,1.21612776500384,1.21473793160352,1.21354232303495,1.21250445721162,1.21159697432064,1.21079900342793,1.21009436107146,1.2076014786784,1.20626485073437,1.20567406654623,1.20561866378614,1.20597570268807,1.20666694739714,1.20763926084379,1.20885421297259,1.21028197533353,1.21189742159678,1.21367755986055,1.21559991359916,1.21764169083173,1.21977964661152,1.22199044958237,1.22425143935574,1.22654143323144,1.22884144061736,1.23113512690723,1.23340899333118,1.23565230996504,1.23785687475033,1.24001668322672,1.24212756586031,1.24418684236556,1.24619301361392,1.24814550078754,1.25004443195176,1.2518904715282,1.25368468627902,1.25542844117542,1.25712331910516,1.25877105520843,1.260373507761
50,1.29235257175933,1.30450645773608,1.28908502357577,1.27490873957777,1.26308964475473,1.25324567824362,1.24507488640249,1.23834030141791,1.23284769682034,1.22841287508999,1.22484632715465,1.22196531806196,1.21961260102341,1.21766449434855,1.21602855106405,1.21463703832253,1.21344037823545,1.21240193277276,1.21149422865439,1.21069631176584,1.20999193736766,1.2075023543018,1.20617067302061,1.20558555935317,1.205536216984,1.20589955960454,1.2065972756135,1.20757615855782,1.20879771160851,1.210232024036,1.21185387132047,1.21364015124998,1.21556827411534,1.2176153445763,1.21975803591008,1.22197297416339,1.22423748426352,1.22653040919874,1.22883280872369,1.23112841444694,1.2334037998185,1.23564830550409,1.23785379355512,1.24001431478026,1.24212574552658,1.24418544256225,1.24619193609356,1.24814467019956,1.2500437906423,1.25188997543151,1.2536843017201,1.25542814240696,1.25712308642275,1.25877087357485,1.26037336550533
51,1.29227229472026,1.30445812999519,1.28908165845944,1.2749017085589,1.26307519262746,1.25322122019625,1.2450389011363,1.23829220402153,1.23278779098278,1.22834235042584,1.22476700247394,1.22187917655081,1.21952142363436,1.21756972764175,1.21593129680417,1.21453812501667,1.21334042514846,1.2123014052738,1.21139348045928,1.21059561425598,1.20989150192742,1.20740515911645,1.20607834226581,1.20549880589786,1.20545542412642,1.20582496746075,1.20652904407018,1.20751438377925,1.20874242175585,1.21018316580604,1.21181129448695,1.21360359702427,1.21553737274614,1.21758962545247,1.21973695064693,1.22195592928144,1.22422387759646,1.22651966331467,1.22882439630924,1.23112187354212,1.23339873942473,1.2356444037861,1.23785079137001,1.2400120069581,1.2421239716588,1.2441840783651,1.24619088586923,1.24814386055562,1.25004316542264,1.25188949171332,1.25368392669961,1.25542785100098,1.25712285943341,1.25877069634952,1.26037322667168
52,1.29219237509116,1.30440976522968,1.28907834554845,1.2748948645459,1.26306112192911,1.25319738358251,1.24500378705592,1.23824522073383,1.23272921597683,1.22827333392665,1.22468932032529,1.22179477428873,1.21943205574295,1.21747681412049,1.21583592662269,1.21444111545615,1.21324238719715,1.21220279823176,1.21129465305274,1.21049683428214,1.20979297807103,1.20730981901509,1.20598778732016,1.20541373839731,1.20537622093517,1.20575186397083,1.20646219611243,1.20745388389544,1.20868829499296,1.21013535655621,1.21176965140429,1.21356786194908,1.21550717869058,1.21756450697779,1.21971636691386,1.22193929635075,1.22421060417305,1.22650918336541,1.2288161936773,1.23111549657914,1.23339380622415,1.23564060022954,1.23784786466939,1.24000975705548,1.24212224218562,1.24418274818897,1.24618986172776,1.24814307092666,1.25004255558055,1.25188901982687,1.25368356079722,1.25542756663384,1.25712263788748,1.25877052333965,1.26037309111081
53,1.29211281161936,1.30436137055085,1.28907508173221,1.27488819890289,1.26304741566541,1.25317413975987,1.24496950763166,1.2381993060228,1.23267191860203,1.2282057663841,1.22461321708984,1.22171204454314,1.21934442584032,1.21738568344061,1.21574236921443,1.21434593773831,1.2131461921272,1.21210603914661,1.2111976740986,1.21039989984845,1.20969629384525,1.20721626409291,1.20589894107489,1.20533029279692,1.20529854680681,1.20568019206032,1.20639667834556,1.20739460933405,1.20863528570815,1.21008855475221,1.21172890464753,1.21353291287596,1.21547766298517,1.21753996426262,1.21969626368921,1.22192305792129,1.22419764974597,1.22649895789327,1.22880819173445,1.23110927641986,1.2333889946621,1.23563689054023,1.23784501014895,1.24000756253751,1.24212055516574,1.24418145054813,1.24618886253201,1.24814230044175,1.25004196044829,1.25188855925956,1.25368320361882,1.25542728900201,1.25712242155083,1.25877035436443,1.26037295868273
54,1.29203359945525,1.30431295264901,1.28907186409682,1.27488170354091,1.26303405789459,1.25315146360233,1.24493602850054,1.23815441701076,1.23261584871735,1.22813959252619,1.22453863274085,1.22163092433023,1.21925846889828,1.21729626918702,1.21565055725097,1.21425252396586,1.21305177177602,1.21201105968374,1.21110247586918,1.21030474339205,1.20960138233091,1.20712442833481,1.20581174016159,1.20524840876924,1.20522234453419,1.20560989786442,1.20633244038969,1.20733651333652,1.20858335089461,1.21004272122671,1.21168901919028,1.21349871852299,1.21544879825412,1.21751597373703,1.21967662098595,1.22190719758964,1.22418500092845,1.22648897613684,1.22880038194258,1.23110320636364,1.23338429952529,1.2356332706884,1.23784222470804,1.24000542102556,1.24211890877743,1.24418018404838,1.2461878872148,1.2481415482835,1.25004137939913,1.25188810953018,1.25368285479438,1.2554270178205,1.25712221020361,1.25877018925404,1.26037282925596
55,1.29195473503173,1.30426451782019,1.28906868991173,1.27487537087399,1.26302103364438,1.25312933226374,1.24490331730106,1.23811051327543,1.23256095901313,1.22807475832582,1.22446551057921,1.22155135413974,1.2191741234626,1.21720850858632,1.21556042708919,1.21416080995444,1.21295906162863,1.21191779524072,1.21100899231682,1.2102112987534,1.20950817693482,1.20703424933158,1.20572612467905,1.20516802923585,1.20514756005718,1.2055409304917,1.20626943465654,1.20727955174621,1.2085324499584,1.20999781903711,1.21164996167459,1.21346524961162,1.21542055909811,1.21749251373916,1.21965742073105,1.22189169971942,1.22417264480985,1.22647922797673,1.22879275627547,1.23109728011317,1.23337971591505,1.23562973688786,1.23783950543359,1.24000333028489,1.24211730130923,1.24417894737973,1.24618693477338,1.2481408136838,1.25004081184406,1.25188767018647,1.25368251397612,1.25542675282145,1.25712200363912,1.25877002784885,1.26037270270688
56,1.29187621484706,1.30421607199108,1.28906555661597,1.27486919377954,1.26300832883707,1.25310772175207,1.24487134419784,1.23806755666814,1.23250720480374,1.22801121473855,1.22439379699264,1.22147327768457,1.21909133139594,1.21712234224526,1.21547191850796,1.21407073496445,1.21286800066123,1.21182618479007,1.2109171634157,1.21011950599168,1.20941661824269,1.20694566802156,1.20564203598499,1.20508910019267,1.20507414223596,1.20547324011135,1.20620761614749,1.20722368282095,1.20848254448993,1.20995381328263,1.21161170075807,1.21343247821283,1.21539292100953,1.21746956313494,1.21963864499976,1.22187655027085,1.22416057033303,1.22646970361267,1.22878530673941,1.23109149174329,1.233375239223,1.23562628557716,1.23783684958557,1.24000128821356,1.24211573115126,1.24417773931001,1.24618600426446,1.24814009592005,1.25004025722893,1.25188724080289,1.25368218083675,1.25542649375274,1.25712180166283,1.25876986999853,1.26037257891909
57,1.29179803546263,1.30416760864894,1.28906246180517,1.27486316556241,1.26299593101967,1.25308661207172,1.24484007883625,1.23802551114854,1.23245454383877,1.22794891461197,1.22432344123647,1.22139664167254,1.21901003764345,1.2170377139122,1.21538497446639,1.21398224146677,1.21277853106661,1.21173617016297,1.21082693107038,1.21002930726582,1.20932664864229,1.20685862845506,1.20555942484828,1.20501157049288,1.20500204264423,1.20540678453103,1.20614694253446,1.2071688670628,1.20843359821096,1.20991067095366,1.21157420679901,1.21340037808751,1.21536586114033,1.21744710234539,1.21962027552863,1.2218617351632,1.22414876572719,1.22646039472448,1.22877802727528,1.23108583529062,1.23337086510902,1.23562291340251,1.23783425458386,1.23999929283234,1.24211419678761,1.24417655867882,1.2461850947997,1.24813939431165,1.25003971503176,1.25188682097856,1.25368185506795,1.25542624037682,1.25712160409143,1.25876971556149,1.26037245778289
58,1.29172019350084,1.30411915677427,1.28905940321952,1.27485727992241,1.26298382601145,1.25306598342843,1.24480949495471,1.23798434263408,1.23240293613088,1.22788781329264,1.2242543959386,1.2213213955979,1.21893019001878,1.21695457025938,1.21529954088364,1.21389527490705,1.21269059803169,1.21164769659157,1.21073824037252,1.20994064777099,1.20923821350348,1.20677307809537,1.20547823673559,1.2049353916487,1.20493121538057,1.20534151888438,1.20608737284834,1.20711506704124,1.20838557674215,1.20986836080019,1.21153745174209,1.21336892440272,1.21533935784633,1.21742511281388,1.21960230013699,1.22184724147056,1.22413722052313,1.22645129241654,1.228770910486,1.23108030641699,1.23336658918426,1.23561961682961,1.23783171799632,1.23999734227548,1.24211269678929,1.2441754043923,1.24618420554159,1.24813870821695,1.25003918476038,1.25188641033548,1.25368153637895,1.25542599246968,1.25712141075204,1.25876956440411,1.26037233919481
