p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
23,489.39146754161,490.942571800563,469.360465469998,449.631156587975,432.194702910721,416.904422693314,403.550062533186,391.920435518886,381.815980995103,373.031162406082,365.353432289161,358.583324350059,352.55187840819,347.1249971958,342.199229066914,337.695101912712,333.551009143898,329.718492234307,326.158780304003,322.840335525888,319.737103312116,306.788074178141,296.968637620167,289.29924306731,283.192752070899,278.267594431919,274.262106953233,270.989499603747,268.31194289215,266.124660128554,264.345664908492,262.908931864664,261.759752381028,260.851619662408,260.144211144812,259.602204013398,259.194645911317,258.894675500848,258.679375139543,258.529606523012,258.429751721373,258.3673457405,258.332642094105,258.318153200959,258.318209178153,258.32856799735,258.346086472451,258.368454141774,258.393984376593,258.421453973546,258.449981914787,258.478938751062,258.507879389177,258.53649348855,258.564567608375
24,489.30743591169,490.906086219515,469.35380901523,449.612698450555,432.156085487105,416.840255443544,403.458434833893,391.802074453978,381.673611417749,372.868987968753,365.176238391776,358.395560963116,352.357183041664,346.926134442208,341.99822510432,337.493419239602,333.349698515059,329.518309309602,325.960269631004,322.64389016155,319.54300683529,306.607813934555,296.803138697889,289.148202915149,283.055598227023,278.143734909291,274.150986886676,270.890596326087,268.224740102639,266.048615699986,264.280179277187,262.853322703747,261.71324053912,260.813330965204,260.113195796407,259.577472026702,259.175211715875,258.879603063522,258.667815008883,258.520819442914,258.423117704483,258.362360905553,258.328907354163,258.315358872259,258.316118671639,258.327002627226,258.344912360794,258.367571502146,258.393319053519,258.420950928103,258.449600294961,258.478648204991,258.507657328948,258.536323068783,258.564436278752
25,489.223844932014,490.869117679423,469.347496796488,449.595278399168,432.119551421743,416.779373606374,403.371268026162,391.689218575688,381.53760018748,372.713809689399,365.00648001196,358.21551454071,352.17037014854,346.735237320028,341.805211968685,337.299711763341,333.156318601275,329.325992169635,325.769545316277,322.455141470465,319.356510166765,306.434621630457,296.644166499256,289.003169832476,282.923957305396,278.024916958456,274.044455926569,270.795845290976,268.141265897596,265.975888464691,264.217612224931,262.800248335697,261.668898020065,260.776869005211,260.083692489566,259.553969831756,259.1567609024,258.865304465442,258.656855250348,258.51249260242,258.416833129394,258.357639471871,258.325370156332,258.312712225285,258.314138397305,258.32551951103,258.343799667467,258.366734787675,258.392688137251,258.420473719538,258.449238126385,258.478372342821,258.507446385409,258.536161090006,258.564311375101
26,489.140687140048,490.831699609704,469.341494774621,449.578800060879,432.084914075267,416.72149270777,403.28818699114,391.581415990423,381.407435453485,372.565072691722,364.843573654934,358.042583895167,351.990828663461,346.55169038656,341.61957371398,337.113365733097,332.970259810479,329.140936691164,325.586009648457,322.273498826033,319.17703021637,306.267954655723,296.491218831629,288.863680168065,282.7974021335,277.910748056137,273.942154857566,270.704919213032,268.061224088487,265.90621260198,264.157727532989,262.749501331689,261.626545185024,260.742080650464,260.05557294785,259.531591971058,259.139207947352,258.85171170494,258.646442630164,258.504584887505,258.410866593858,258.353157770457,258.322012715637,258.310199954235,258.312258425642,258.32411124671,258.342742874028,258.365939880246,258.392088501241,258.420020001237,258.448893643149,258.478109831696,258.507245549273,258.536006785211,258.564192312528
27,489.057955519765,490.793846198897,469.335773296418,449.563179215512,432.052009741132,416.666362399553,403.208852990333,391.478267167984,381.282663988711,372.422285116697,364.687001709879,357.876235448983,351.818016089294,346.374947194636,341.440763361409,336.933836126036,332.79098062402,328.9626061842,325.409131620591,322.098437499562,319.004048944945,306.107330956671,296.343849890141,288.729322475161,282.675551461532,277.800880017879,273.843764880766,270.617527959475,267.984352331139,265.839351386571,264.100316170951,262.70089829422,261.586023350539,260.708830719025,260.028723920203,259.510245175821,259.122477798098,258.838765272202,258.636530727266,258.497060600921,258.405190970163,258.348895050722,258.318819441561,258.307810394916,258.310470051268,258.322771343576,258.341737140342,258.365183166903,258.391517589685,258.419587873046,258.448565430889,258.477859617936,258.507054035338,258.535859569624,258.564078656462
28,488.9756434412,490.755620194496,469.330306392654,449.548341884905,432.020694113314,416.613761297805,403.132987546196,391.37941721518,381.162882607929,372.285008948646,364.536302895208,357.715993465166,351.651448548104,346.204520148391,341.268292774122,336.760636386996,332.617997794709,328.790521687083,325.238437325807,321.929489079843,318.837103881938,305.952320318589,296.201661536999,288.599729299822,282.558071329847,277.695002163111,273.749001937227,270.533413004536,267.91041687911,265.775098008522,264.045192311465,262.654276328611,261.547191716103,260.67699756739,260.003045233762,259.489847180928,259.106503949621,258.826412344406,258.62707820402,258.489887800295,258.399781828721,258.344833101488,258.315776664753,258.305533328669,258.308765652576,258.321494121934,258.340778232812,258.364461488616,258.390972895915,258.419175442835,258.448252056571,258.477620611976,258.506871011455,258.535718804449,258.563969914398
29,488.893744611194,490.717034200422,469.325071208889,449.534222778039,431.990839401852,416.56349275319,403.060322145076,391.284546522171,381.047728003118,372.152852450998,364.391064375456,357.561431969647,351.490692653806,346.039972492207,341.101724621674,336.593327435427,332.450878223563,328.62425392346,325.073501992208,321.766234080762,318.675780948353,305.802534806224,296.06429715987,288.47457163729,282.44465668993,277.592836469099,273.657611786815,270.452343103518,267.839208857736,265.713264028433,263.992190031775,262.609490109845,261.509924785028,260.646478193668,259.978447778404,259.470324869785,259.091227477394,258.814606242027,258.618048653419,258.483038470799,258.394617849619,258.34095572812,258.312872218164,258.303359650947,258.307138432174,258.320274511283,258.339862368185,258.363772019494,258.390452354179,258.418781166569,258.447952363762,258.477391945864,258.506695824938,258.535583997822,258.563865714633
30,488.812253032912,490.678114688321,469.320047540342,449.520754827088,431.962331956951,416.515381359268,402.990623175623,391.193371461463,380.936883171317,372.025463884198,364.250915210664,357.412168040353,351.335358698547,345.880911391833,340.940665539387,336.431523475467,332.289232358191,328.463416742249,324.913943549492,321.608294665243,318.51970705615,305.657632198396,295.931435934578,288.353553552545,282.335035178046,277.494132952186,273.569365934017,270.37411056709,267.77054073459,265.653681559559,263.941160585334,262.566409462883,261.474110245034,260.617175420847,259.9548519623,259.451612998272,259.076595845544,258.803305373334,258.609409648669,258.476487661596,258.389680039219,258.337248590638,258.310095339203,258.301281315279,258.305582387126,258.319108036565,258.33898620929,258.363112268076,258.389954101035,258.418403647563,258.447665303119,258.477172829203,258.506527878597,258.535454697413,258.563765713946
31,488.731145469034,490.638886516442,469.315217448995,449.507894822021,431.935070302691,416.469270050416,402.923680968294,391.105645709027,380.830054199711,371.90252316655,364.115520876713,357.267856191337,351.185094967219,345.726982237141,340.784760337143,336.27486728116,332.132708304601,328.307661341487,324.759416821151,321.455329784083,318.368545503878,305.517296901001,295.802788180779,288.236407884576,282.228960972475,277.398666179944,273.484058442275,270.2985281395,267.70424350876,265.596199424438,263.891970123338,262.524917343092,261.439647201182,260.589003657864,259.932186422539,259.433653124614,259.062562038332,258.792472546399,258.601132211927,258.470213086197,258.384951437204,258.333698886034,258.307436377934,258.299291100873,258.30409212553,258.317990673476,258.338146751988,258.362479989084,258.389476455369,258.41804162423,258.447389925377,258.476962545614,258.506366630309,258.535328591511,258.563669598479
32,488.650440540058,490.599373013503,469.31056494633,449.495606418335,431.908963495289,416.425017674388,402.859306674909,391.021133552183,380.726978265146,371.783749728029,363.98457865317,357.12818364425,351.039582947197,345.577863828933,340.633687273073,336.12303807467,331.980987303345,328.15667171547,324.609609098966,321.307030398243,318.221991189891,305.381245050332,295.678091445709,288.122892631854,282.126211451901,277.306231936073,273.401502774141,270.225426504536,267.640164490641,265.540681004225,263.844496432342,262.484908098813,261.406444628117,260.5618858128,259.910386943977,259.416392710706,259.049083827698,258.782074383826,258.593190355524,258.464194761184,258.380416840633,258.330295139834,258.304886846208,258.297382677536,258.30266293547,258.316918919363,258.337341389626,258.36187324043,258.389017967956,258.417694013233,258.44712541933,258.476760486815,258.506211623414,258.5352091815,258.56357711112
33,488.570135623267,490.559596053111,469.306075728775,449.483839484548,431.883929746278,416.382494284873,402.797329636633,390.939626731105,380.627417147685,371.668880485049,363.857813718878,356.992866323918,350.898533271002,345.433264300931,340.487153944152,335.97574429311,331.833779604248,328.010160615399,324.464236121185,321.163115526806,318.079766626457,305.24921861191,295.557107188355,288.01278788472,282.026584386484,277.21664479899,273.321529642967,270.154651909862,267.578165035647,265.487002496564,263.798632712019,262.446286246354,261.374420438491,260.535752193541,259.889395496953,259.399784268069,259.036123155594,258.772080827242,258.585560691574,258.458414742432,258.376062610176,258.327027066143,258.302438906301,258.295550170854,258.301290422685,258.315889486427,258.33656766292,258.361290180152,258.38857725643,258.417359774453,258.446870999946,258.476566058124,258.506062405617,258.535094175101,258.563487986635
34,488.490216301061,490.519562572658,469.301736955758,449.47255687623,431.859895260608,416.341590027722,402.737592292608,390.860936145787,380.531154268499,371.55767874971,363.734975828806,356.861645448913,350.761682260867,345.292917646673,340.344893817501,335.832720144844,331.690821051547,327.867866153969,324.323038716032,321.023329142076,317.941619155789,305.120982329245,295.439617952405,287.905893207651,281.929895474211,277.129735855835,273.243984886657,270.08606444309,267.518119072576,265.435051257538,263.754278090752,262.408964855208,261.343499807279,260.510539703257,259.869159706539,259.38378520153,259.023645611488,258.762464723349,258.578222107688,258.452856796496,258.371876402579,258.323885351243,258.30008561041,258.293788391225,258.299970717954,258.314899492282,258.335823422932,258.360729204104,258.38815312123,258.417038009007,258.446625992106,258.476378751299,258.505918593318,258.534983282189,258.563402004731
35,488.410667956409,490.479309550534,469.297537062546,449.461725065708,431.836793251087,416.302197818847,402.679959656424,390.784889596898,380.437992160288,371.449928550126,363.615833457496,356.734284614,350.628788971135,345.15658074614,340.206663259855,335.693722651816,331.551870147061,327.729548896256,324.185779915209,320.887436978866,317.807317412994,304.996321111124,295.325424881072,287.802025400851,281.835976311535,277.045350797894,273.168727719085,270.019536381374,267.45991156412,265.384724601006,263.711341899036,262.372864891388,261.313614849277,260.486190869255,259.849631762094,259.368356295559,259.011619988826,258.753201460255,258.571155477718,258.447506252409,258.367846340008,258.320861592311,258.297820657021,258.292092628861,258.29870030726,258.313946316214,258.335106714028,258.360188851028,258.387744468427,258.416727896094,258.44638977843,258.476198100749,258.505779834464,258.534876236011,258.563318962622
36,488.331504688228,490.438858790356,469.293465601587,449.451313699631,431.814563098239,416.264222609984,402.624300697611,390.711329848819,380.347750295989,371.345432256259,363.500183341576,356.610567281723,350.499632644831,345.024030808469,340.072238981087,335.55852910425,331.416705523514,327.594989356668,324.052242517803,320.755224347434,317.676649428116,304.875037783665,295.214343827684,287.70101657645,281.744672603518,276.963348283136,273.09562922697,269.954950818415,267.40343726248,265.335928626544,263.669741269255,262.337914155877,261.284703579328,260.462653335731,259.830768209888,259.353462217037,259.000017905212,258.744268672524,258.564343432894,258.442349787395,258.363963763664,258.317948161599,258.295638326108,258.290458608433,258.297476000428,258.31302757867,258.334415760222,258.359667793612,258.387350304165,258.416428689895,258.446161797824,258.476023683224,258.505645808904,258.534772793888,258.563238675662
37,488.252712697876,490.398219069173,469.289513107093,449.441295221144,431.793149630774,416.227577691571,402.570498212522,390.640112961062,380.260263216431,371.244008575769,363.387830496868,356.49029461649,350.374010516588,344.895063162528,339.941415825347,335.426934861363,331.285123761087,327.463985834464,323.922226884396,320.626493946436,317.549420397342,304.756951088791,295.106208959234,287.602712491514,281.655842628224,276.883598522062,273.024571071952,269.892200478939,267.348599633661,265.288577252536,263.629400278254,262.304045229536,261.256709287372,260.439879248391,259.81252937279,259.339070631494,258.988813478016,258.735645977838,258.557770153541,258.437375272413,258.360218737442,258.315138118719,258.293533413784,258.288882440611,258.296294895305,258.312141114826,258.333748945639,258.359164824053,258.386969723964,258.416139711515,258.445941539446,258.475855113307,258.505516225047,258.534672734716,258.563160975586
38,488.174287503408,490.35740615364,469.28567098002,449.431644545749,431.772502506613,416.192183762909,402.518444809038,390.571106844892,380.175378909019,371.14549080719,363.278598233722,356.373283603957,350.251735906859,344.769489340147,339.814004854485,335.298751442959,331.156934372582,327.33635254325,323.795549130503,320.501064028432,317.425450872074,304.641894289696,295.000868859976,287.506971107402,281.569355904742,276.80598205138,272.955444365337,269.831186690929,267.295309924576,265.242591376275,263.590249185678,262.271200037959,261.229579940662,260.417824718297,259.794878845399,259.325151848885,258.977983043931,258.727314753946,258.551421194127,258.432571636951,258.356602858981,258.312425132555,258.291501173643,258.28736057817,258.295154344959,258.311284950121,258.33310479627,258.358678840468,258.386601902503,258.415860341381,258.445728536997,258.475692039127,258.505390816622,258.534575849746,258.563085701834
39,488.096224748597,490.316434806726,469.28193138783,449.422338782077,431.752575678275,416.157968127899,402.468041856411,390.504190009674,380.092957398121,371.049723707962,363.17232362248,356.259365418002,350.132636553935,344.647135406541,339.689831678618,335.173804866934,331.031970559325,327.211917963961,323.672039494337,320.378766801604,317.304575181167,304.529713128623,294.89817878454,287.413661331713,281.485092033221,276.730388666213,272.888148688512,269.771818491231,267.243486351386,265.197898140929,263.552223848098,262.239321530239,261.203267798121,260.396449536049,259.777783429618,259.311679020199,258.967504855436,258.719257853993,258.545283210732,258.427928751825,258.353108442842,258.309803413439,258.289537265733,258.285889777804,258.294051929231,258.310457279038,258.332481964169,258.358208835048,258.386246082964,258.415590010982,258.445522362252,258.475534137137,258.505269338369,258.534481972804,258.563012732131
40,488.018520194552,490.27531885337,469.278287179263,449.413356990378,431.733326929225,416.124863991683,402.419198574067,390.439250476449,380.012869514936,370.956568603555,363.068856102671,356.148383989236,350.016553199929,344.527840500716,339.56873499638,335.05193419555,330.910069269604,327.090523424494,323.551540922184,320.259447032009,317.186640051168,304.420265103672,294.798007067058,287.322661919179,281.402939680903,276.656716420404,272.822591166656,269.714011844278,267.193053390029,265.154430307874,263.515265023854,262.208358205493,261.177728755034,260.375716554656,259.761212314894,259.298626982081,258.95735915452,258.711459863605,258.539344392792,258.423437278903,258.34972839065,258.307267601926,258.287637662335,258.284467021157,258.292985389078,258.30965644626,258.331879213352,258.357753883576,258.385901578471,258.415328205225,258.445322628164,258.475381115983,258.505151570659,258.53439091814,258.562941922531
41,487.941169712134,490.234071242194,469.274731809225,449.404679972828,431.714717470333,416.092809856042,402.371831218631,390.376184792432,379.934995820073,370.86589258979,362.968056263423,356.040194751427,349.903338255276,344.411455543407,339.450565287166,334.932990259742,330.791082188796,326.972021841101,323.433907826835,320.142960816935,317.071503395388,304.313418070331,294.700231658889,287.233860507322,281.322795646253,276.584871101654,272.758686032131,269.657688919724,267.14394115847,265.112125678245,263.479317991653,262.178262548605,261.152922166328,260.355591568956,259.745137230661,259.285972795559,258.947527479672,258.703906191592,258.533593334235,258.419088811376,258.346456369792,258.304812965769,258.285798859723,258.283089715652,258.291952809905,258.308880932931,258.331295409759,258.357313138033,258.385567748073,258.415074442217,258.445128971335,258.475232700734,258.505037304731,258.534302533266,258.562873155205
