p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
20,1.26373479708002,1.30633438941901,1.26074499169147,1.23361885601857,1.21664553714658,1.20564789622051,1.1984647027188,1.19377888549792,1.19305719959705,1.19239336521581,1.19178239001729,1.1912197265915,1.19070125106571,1.19022322220963,1.18978225755843,1.18937529155699,1.18899955953266,1.18865255973623,1.1883320293759,1.18803592032188,1.18776237695954,1.18750971614819,1.18727640918428,1.1870610656407,1.18686241892913,1.18667931343766,1.1865106930859,1.18635559115301,1.1857542199207,1.18538387913754,1.18518468952294,1.18511461640906,1.18514323012153,1.18524793454596,1.18541159778704,1.18562102434264,1.18586588615772,1.18613802460991,1.18643093642269,1.18673940216934,1.18705921143819,1.18738695517522,1.18771986644819,1.18805569668745,1.18839261798705,1.18872914738254,1.18906408259831,1.18939645365618,1.18972548191729,1.19005054627102,1.19037115875582,1.190686937929,1.19099759321652,1.19130290887952,1.19160273125195
21,1.26312419389537,1.30616820075105,1.26074235864161,1.23360096354768,1.21659703307156,1.20556290918797,1.19834633322528,1.19363635082903,1.192911109482,1.19224412165691,1.1916303743415,1.19106529670661,1.19054474007081,1.19006493793349,1.18962248060599,1.1892142852266,1.1888375572062,1.18848977558334,1.18816865751796,1.18787213638586,1.18759833961408,1.18734556858271,1.18711228050803,1.18689707218824,1.18669866546605,1.18651589426546,1.18634769304853,1.18619308654965,1.18559509129961,1.18522914221175,1.18503490948936,1.18497007449951,1.1850040264628,1.1851140538961,1.18528295055298,1.18549745974956,1.18574721613864,1.18602405718102,1.18632146156926,1.18663420558621,1.18695807906458,1.18728967648529,1.18762623674976,1.18796551868072,1.18830570276406,1.18864531503067,1.18898316246383,1.18931828439837,1.18964991138953,1.18997743127734,1.19030036478042,1.19061833868182,1.19093107028165,1.19123835127983,1.19154003502143
22,1.26253885644176,1.30599882029306,1.2607398832613,1.23358424352999,1.21655151249791,1.2054828020551,1.19823433196124,1.19350109135951,1.19277241464449,1.19210237673389,1.19148594555756,1.19091852839377,1.19039595316021,1.18991442937029,1.18947052351798,1.18906112972015,1.18868343114285,1.18833488618055,1.18801319267055,1.18771626613806,1.18744221762247,1.18718933353135,1.18695605745171,1.18674097380739,1.18654279323107,1.1863603395024,1.18619253791247,1.18603840490816,1.18544364681527,1.18508191646265,1.18489244670927,1.18483264519281,1.18487172555553,1.18498686172257,1.18516077296478,1.18538015297461,1.18563461448371,1.18591595215697,1.18621765574,1.18653449123648,1.1868622490247,1.18719752728018,1.18753757078685,1.18788014572242,1.18822344086031,1.18856599107274,1.18890661240869,1.18924435329399,1.18957845324685,1.18990830879425,1.19023344907306,1.19055350885824,1.19086821305445,1.19117736054759,1.19148081144745
23,1.26197667660289,1.30582661236661,1.26073754767679,1.23356857159673,1.21650867295395,1.20540710076155,1.19812810149582,1.19337243995417,1.19264043660494,1.19196744677788,1.19134841354582,1.19077872611975,1.19025419031089,1.18977099283008,1.18932567742108,1.18891511378065,1.18853647074486,1.18818717975813,1.18786492236055,1.18756759682217,1.18729329832276,1.18704029876628,1.18680702852706,1.18659206002678,1.18639409301843,1.18621194143366,1.18604452165782,1.18589084208819,1.18529919394434,1.18494152360183,1.18475663920968,1.18470168274361,1.18474569769674,1.18486574731364,1.18504447839494,1.18526853745345,1.18552750727302,1.18581317258964,1.18611899260684,1.1864397485426,1.1867712259951,1.18711002697486,1.18745340218652,1.18779912512129,1.18814539273812,1.18849074860016,1.18883401763644,1.18917425716232,1.18951071542408,1.1898427974103,1.19017004043094,1.19049208701213,1.19080866942353,1.19111959350194,1.19142472589289
24,1.26143580450648,1.3056519175814,1.26073533663643,1.23355384119733,1.21646825384242,1.20533539495857,1.19802712409696,1.19324981607405,1.19251459167419,1.19183873659322,1.19121717738757,1.19064528416007,1.19011884180984,1.18963401533921,1.18918732672981,1.18877562440406,1.18839605462674,1.1880460361288,1.18772322576205,1.18742550734541,1.18715096068932,1.18689784362955,1.18666457371483,1.18644971170945,1.18625194679422,1.18607008332772,1.18590302903571,1.18574978448681,1.18516112927546,1.18480737275804,1.18462690998119,1.18457662486595,1.184625394306,1.18475017865414,1.18493355014351,1.18516211178502,1.18542541712636,1.18571523398613,1.1860250196278,1.18634953973167,1.18668458438258,1.18702675828062,1.18737332611171,1.18772206402193,1.18807117705436,1.18841921731851,1.18876501845239,1.18910764645701,1.1894463580995,1.18978056660774,1.19010981723799,1.19043376004206,1.19075213443077,1.19106475297244,1.19137148863513
25,1.2609146075998,1.30547505354604,1.26073323204715,1.23353996043453,1.21643003069685,1.20526732722227,1.19793094343567,1.19313271324906,1.19239436224565,1.19171572488276,1.19109171068149,1.19051767182492,1.18998937340561,1.18950295973202,1.18905493194153,1.18864211800581,1.18826164451914,1.18791091165533,1.1875875586559,1.1872894532374,1.18701466029768,1.18676142400982,1.18652814945758,1.18631338606896,1.1861158127391,1.18593422450949,1.18576752067564,1.18561469418324,1.18502892388,1.1846789459683,1.18450275343093,1.18445697898754,1.18451033907534,1.18463969011975,1.18482753644764,1.1850604372418,1.18532791846145,1.18562173164179,1.18593532573762,1.18626346373375,1.1866019391639,1.18694736271807,1.18729698898191,1.18764861939619,1.18800046091668,1.18835107406146,1.18869930100758,1.18904421625672,1.18938508489526,1.18972132818223,1.19005249910683,1.19037825503486,1.19069834230856,1.19101258002258,1.1913208472683
26,1.26041163756804,1.30529631444659,1.26073123274351,1.23352684956139,1.2163938029275,1.2052025844761,1.19783916315338,1.19302067957973,1.19227929560306,1.19159795142406,1.19097155120174,1.19039542330424,1.18986531637369,1.1893773549667,1.18892801762751,1.18851411751654,1.18813275995761,1.18778132495003,1.18745744134993,1.18715895456963,1.1868839172485,1.18663056027584,1.1863972766073,1.18618260463491,1.18598521323476,1.18580388837145,1.18563752112404,1.18548509700752,1.18490211156344,1.18455578689928,1.1843837240955,1.184342311218,1.18440010861394,1.184533871774,1.1847260392195,1.18496312764682,1.18523463692517,1.18553230261615,1.18584956602734,1.18618118782141,1.18652296342476,1.18687150677787,1.18722408650102,1.18757849653129,1.18793295208683,1.18828603519142,1.18863658990642,1.18898369905547,1.18932663585381,1.18966482939489,1.18999784019971,1.1903253327489,1.19064706011909,1.19096284773882,1.19127258063625
27,1.25992560335214,1.30511597359541,1.26072932367976,1.23351443415417,1.21635939990565,1.20514089105212,1.19775143123142,1.19291332244621,1.19216898766537,1.19148501131166,1.19085628472888,1.19027812024393,1.18974624875582,1.18925677595247,1.18880616378977,1.18839120159122,1.18800897862242,1.18765685742798,1.18733245053116,1.1870335879494,1.18675830830175,1.18650482955046,1.18627153283731,1.18605694579786,1.18585972753972,1.18567865520404,1.18551261257928,1.18536057286906,1.18478027934294,1.18443749132032,1.18426942749625,1.18423223609228,1.18429432941669,1.18443236086429,1.18462870643741,1.18486984188228,1.18514524140827,1.18544662610845,1.1857674296029,1.18610241091234,1.1864473665705,1.18679891503702,1.18715433091855,1.1875114154381,1.18786839921334,1.18822385047126,1.18857664223459,1.18892585894645,1.18927078177021,1.18961084744747,1.18994562384097,1.19027478235837,1.19059808262528,1.19091535622318,1.19122649394193
28,1.2594553489595,1.30493428320132,1.26072749624007,1.23350266254647,1.21632666930807,1.2050820002092,1.19766743532671,1.19281028972413,1.19206308331693,1.19137654320573,1.19074554890291,1.19016539764509,1.18963180347917,1.18914085404696,1.18868899286223,1.18827299095788,1.18788991985967,1.18753712519597,1.18721220145175,1.18691297022735,1.18663744994626,1.18638384816349,1.18615053450548,1.1859360261645,1.18573897296263,1.18555814319042,1.18539241210322,1.18524075090395,1.18466305966399,1.18432369951356,1.18415951265514,1.18412641452543,1.18419266932783,1.18433483487816,1.18453522521165,1.18478027642841,1.18505943812755,1.18536441721422,1.18568864058851,1.18602686520471,1.18637488957737,1.186729336491,1.18708748579155,1.18744714819022,1.18780655947708,1.1881643032655,1.18851924936305,1.18887048688709,1.18921731957906,1.18955918498631,1.18989565813352,1.19022641717791,1.19055122811909,1.19086992852117,1.19118241477091
29,1.25899983507729,1.30475147572272,1.26072574285304,1.23349147635694,1.21629547627433,1.20502570075599,1.19758689707473,1.19271126710987,1.19196126358392,1.19127222412625,1.19063901733182,1.19005692623385,1.18952164886048,1.18902925557857,1.18857617216136,1.18815915198348,1.1877752493966,1.18742179361694,1.18709636365639,1.18679676674265,1.18652100781232,1.18626728221356,1.18603394844099,1.18581951333803,1.18562261718365,1.18544202001374,1.1852765894295,1.18512528970586,1.1845501239876,1.18421409001324,1.18405366598082,1.18402453994056,1.18409483163124,1.1842410057746,1.18444531618424,1.18469416052669,1.18497696460983,1.18528542183855,1.18561295260599,1.1859543123273,1.18630530155299,1.1866625474624,1.18702333599361,1.18738548470409,1.18774723707166,1.18810718597642,1.18846420503879,1.18881740358538,1.1891660685698,1.18950966641446,1.18984777236383,1.1901800711567,1.19050633500137,1.19082640728373,1.19114018983219
30,1.25855812372942,1.30456776495228,1.26072405683444,1.23348082793138,1.21626570089621,1.20497179651437,1.19750956739268,1.19261597291078,1.19186324253656,1.1911717645098,1.19053639507845,1.18995241074282,1.18941548745179,1.18892168130224,1.18846740098673,1.188049382817,1.18766466450386,1.18731055932664,1.18698463124666,1.18668467135205,1.18640867787902,1.18615482781915,1.18592147073436,1.1857071035267,1.18551035737544,1.18532998405312,1.18516484367647,1.18501389374629,1.18444117747064,1.18410837434752,1.18395160612601,1.18392633857802,1.18400055036713,1.18415061543224,1.18435872897715,1.18461125142908,1.18489758574194,1.18520941225623,1.18554014521387,1.18588453885637,1.18623839584367,1.18659834732708,1.18696168674781,1.18732623707399,1.18769024983942,1.18805232570339,1.18841134725887,1.18876642800799,1.18911687410428,1.18946213484426,1.1898018140318,1.19013559598258,1.19046325895703,1.19078465201076,1.19109968226719
31,1.25812936538954,1.30438334712413,1.26072243225766,1.23347067483993,1.21623723613643,1.20492011418114,1.19743522251958,1.1925241536986,1.19176876288692,1.191074903759,1.19043742184936,1.18985158538218,1.18931305148018,1.18881786181208,1.18836240861181,1.18794341168996,1.18755789261991,1.18720314919319,1.18687673072464,1.18657641460021,1.18630018637766,1.18604621123044,1.18581282806157,1.18559852398437,1.18540192126786,1.18522176360129,1.18505690377503,1.18490629265598,1.1843359581856,1.18400629270085,1.1838530797182,1.18383156389398,1.18390958603669,1.18406343151097,1.18427523845764,1.18453133111754,1.1848210902847,1.18513618382341,1.18547002026393,1.18581735263767,1.18617398623048,1.18653655704309,1.18690236366186,1.18726923633972,1.18763543404804,1.18799956511659,1.18836051982025,1.18871741912757,1.18906957649952,1.18941645686131,1.18975764638006,1.19009285867337,1.19042187060596,1.19074453675915,1.19106076941258
32,1.2577127880914,1.30419840202036,1.26072086384699,1.23346097940501,1.21620998609213,1.20487049907322,1.19736366075035,1.19243558066283,1.19167759229561,1.19098140650852,1.19034186023895,1.18975421003957,1.18921409902094,1.1887175536917,1.18826095041457,1.18784099302995,1.18745468745053,1.1870993164064,1.18677241493486,1.18647174705047,1.18619528595771,1.18594118526935,1.18570777345856,1.18549352805993,1.18529706262366,1.18511711292183,1.18495252456767,1.18480224192905,1.18423421770638,1.18390761025131,1.18375785780431,1.18373999315574,1.1838217223033,1.18397924412397,1.18419464115391,1.18445420247723,1.18474728745554,1.18506555191951,1.18540239912679,1.18575258146654,1.18611190628834,1.1864770142812,1.18684521000412,1.18721433056692,1.18758264229213,1.18794876104839,1.18831158467736,1.18867024262384,1.18902405337287,1.18937248910348,1.18971515256548,1.1900517469436,1.19038206236838,1.19070594822468,1.19102334106715
33,1.25730768817469,1.30401309406032,1.26071934688833,1.23345170904955,1.21618385715294,1.20482280783502,1.19729470132051,1.19235004653473,1.19158952025648,1.19089105947561,1.1902494932273,1.18966006707569,1.18911841077128,1.18862053626916,1.18816280461641,1.18774190418621,1.18735482568125,1.18699883717074,1.18667145977754,1.18637044446457,1.18609375021845,1.18583952577941,1.1856060829783,1.18539189211571,1.18519555820092,1.18501580924792,1.18485148383525,1.18470151995968,1.18413574325008,1.18381211407131,1.18366573281287,1.18365142447311,1.18373676312568,1.18389786096237,1.18411675282435,1.18437968706981,1.18467600451215,1.18499734954546,1.18533712027958,1.18569006855137,1.18605200420838,1.18641957253013,1.1867900840359,1.18716138263944,1.18753174192524,1.18789978521342,1.18826441777365,1.18862477632697,1.18898018638498,1.18933012348995,1.18967420273853,1.19001213061757,1.19034370268238,1.19066878416261,1.19098729726263
34,1.256913422379,1.30382757336021,1.26071787715456,1.23344283018621,1.21615878586581,1.20477691511005,1.19722817450949,1.19226736479057,1.19150435750659,1.19080366878952,1.19016012476793,1.18956895860825,1.18902578731651,1.18852660886796,1.18806776952048,1.18764594265665,1.18725810419753,1.18690150793495,1.18657366141764,1.18627230285963,1.18599537938742,1.1857410288413,1.18550755288909,1.18529341269778,1.18509720490476,1.18491764991689,1.18475357941332,1.18460392514106,1.1840403366997,1.18371961430317,1.18357651598032,1.18356567428257,1.18365453029392,1.18381911354817,1.18404140605152,1.18430762284488,1.18460708464946,1.18493142482849,1.185274036745,1.1856296718315,1.18599414253646,1.186364098766,1.18673685698524,1.187110267859,1.18748261215243,1.18785251947888,1.18821890426745,1.18858090955542,1.18893786774689,1.18928926462064,1.18963471486982,1.18997393390325,1.19030672277694,1.19063295185619,1.19095254812694
35,1.25652940105629,1.30364197675388,1.2607164508427,1.23343431714026,1.21613469489764,1.20473270534481,1.19716393267607,1.19218735923651,1.19142192449587,1.19071905881163,1.19007357734389,1.18948070330967,1.18893604876644,1.1884355884655,1.18797566116027,1.18755292372975,1.18716433772069,1.18680714301137,1.18647883390026,1.18617713614093,1.18589998525557,1.185645506332,1.18541199731696,1.18519790418458,1.18500181744079,1.18482245002906,1.18465862685779,1.18450927353971,1.18394781733389,1.18362992556241,1.18349003515291,1.18348257520274,1.1835748613397,1.18374284222508,1.183968448288,1.18423786210086,1.18454038493649,1.18486763954512,1.18521301482761,1.18557126198938,1.18593819617466,1.18631047194789,1.18668541530239,1.18706087687573,1.18743514764321,1.18780686563476,1.18817494968152,1.18853854608269,1.18889700502104,1.1892498131461,1.18959659127813,1.18993706056047,1.19027102742803,1.1905983672641,1.19091901172278
36,1.25615508239448,1.30345642876838,1.26071506452069,1.23342614507631,1.21611152038347,1.2046900733471,1.19710183816338,1.19210987625002,1.19134206549564,1.19063706518839,1.1899896844067,1.18939513748506,1.18884902457181,1.1883473076868,1.18788631128549,1.18746267846344,1.18707335678069,1.18671557254867,1.18638680712444,1.18608477407497,1.18580739756273,1.18555279216765,1.18531924622352,1.18510519676813,1.18490922630077,1.1847300404384,1.18456645744126,1.1844173968978,1.18385801985058,1.18354289149272,1.18340613723552,1.18340197419394,1.1834976077432,1.18366890304216,1.18389774011962,1.18417026992329,1.18447577485997,1.18480586747119,1.18515393246422,1.18551472098359,1.18588405204605,1.18625858305037,1.1866356431214,1.18701309627106,1.18738923739066,1.18776271155727,1.1881324456444,1.18849759746784,1.18885751195213,1.18921169000435,1.18955975650437,1.18990142956906,1.19023653785618,1.19056495374123,1.19088661343908
37,1.25578996702275,1.30327104255032,1.26071371508216,1.2334182914639,1.21608920420956,1.20464892321887,1.19704176517228,1.19203477196516,1.19126463424497,1.19055754188352,1.18990829861777,1.18931210976169,1.18876456460424,1.1882616153331,1.18779956562683,1.18737505194477,1.1869850059728,1.18662664078604,1.18629742509474,1.18599506054166,1.18571746016109,1.18546272823244,1.18522914366054,1.18501513471087,1.18481927602196,1.18464026601486,1.18447691641862,1.18432814090235,1.18377079266042,1.18345836388276,1.18332466788969,1.18332373563471,1.18342263338958,1.18359716409031,1.1838291538344,1.1841047227398,1.18441313490369,1.18474599304235,1.18509667828501,1.18545994128675,1.18583160309424,1.18620832767,1.18658744921434,1.18696683833219,1.18734479686205,1.18771997694089,1.18809131242892,1.188457967943,1.18881929584402,1.18917480052964,1.18952411549239,1.18986697256819,1.19020318860852,1.19053264889244,1.19085529368779
38,1.2554335940992,1.30308590875213,1.2607123997077,1.23341073580874,1.2160676933585,1.20460916712051,1.19698359836987,1.19196191431256,1.19118949647234,1.19048035281892,1.18982928190641,1.18923148093438,1.18868252876496,1.18817836544787,1.18771528239381,1.18728990178327,1.18689914244755,1.18654020454106,1.1862105444086,1.18590785201886,1.18563002950095,1.18537517103082,1.18514154420362,1.18492757483659,1.18473182368074,1.1845529841415,1.18438986152746,1.18424136368958,1.18368599641534,1.18337620650749,1.18324550001152,1.18324771978817,1.18334981884509,1.18352750421021,1.18376257214887,1.18404110709149,1.18435235545203,1.184687910342,1.18504114889179,1.18540682258484,1.18578075515464,1.18615961529361,1.18654074307237,1.18692201563741,1.18730174170008,1.1876785803666,1.18805147238251,1.18841958905776,1.18878228917472,1.18913908358762,1.18948961078434,1.18983360814949,1.19017089815214,1.19050137045649,1.19082496968174
39,1.25508553711285,1.30290114368496,1.26071111583167,1.23340345942171,1.21604693934399,1.20457072455143,1.19692723176873,1.19189118178577,1.19111652865388,1.19040537254135,1.1897525074937,1.18915312302006,1.18860278802011,1.18809743084317,1.18763333335924,1.18720709680105,1.18681563459779,1.18645613189461,1.18612603293989,1.18582301626761,1.18554497331435,1.18528998834188,1.1850563198134,1.18484238521915,1.1846467375832,1.18446806340601,1.1843051616839,1.18415693454418,1.18360350272921,1.18329629372895,1.18316851245968,1.18317381454137,1.18327903587194,1.18345982083711,1.18369788710941,1.18397931859871,1.18429333532338,1.18463152144447,1.18498725055913,1.18535527452992,1.18573142009894,1.18611236070601,1.1864954422705,1.18687854842924,1.18725999469383,1.18763844705179,1.18801285303606,1.18838239054498,1.18874642467503,1.18910447226604,1.18945617747278,1.189801283233,1.19013961638312,1.1904710713049,1.19079559729802
40,1.25474540059589,1.30271682002489,1.26070986111355,1.23339644521925,1.21602689772083,1.20453352152362,1.19687256775111,1.19182246234035,1.19104561677985,1.19033248548878,1.18967785843432,1.18907691789466,1.1885252232563,1.18801869159315,1.18755359269014,1.18712651588942,1.18673436091274,1.18637430104306,1.18604376869002,1.18574043118207,1.18546216946694,1.18520705807325,1.18497334649322,1.1847594440339,1.18456389612105,1.18438538246307,1.18422269584539,1.1840747327641,1.18352319306045,1.18321851003335,1.18309359170793,1.1831019102222,1.18321018623237,1.18339398814981,1.18363499914385,1.18391926088235,1.18423598159517,1.1845767366391,1.18493489635455,1.18530521311361,1.18568351673181,1.18606648541132,1.18645147089763,1.18683636326727,1.18721948476105,1.18759950816222,1.18797538769606,1.18834630774874,1.1887116396265,1.18907090605157,1.18942375674106,1.18976993981789,1.19010928696276,1.19044169706089,1.19076712358798
41,1.2544128171531,1.30253301357914,1.26070863381807,1.23338967755048,1.21600752765852,1.20449748988899,1.1968195162168,1.19175565240527,1.19097665553292,1.19026158481925,1.18960522658321,1.18900275631055,1.1884497220844,1.18794203676341,1.18747595176861,1.18704804937737,1.18665520897421,1.18629459929296,1.18596363878157,1.18565998378277,1.18538150495075,1.18512626725452,1.1848925113697,1.18467863653832,1.18448318676801,1.18430482902787,1.18414235201022,1.18399464666782,1.18344495771752,1.18314274803769,1.18302063338066,1.18303190541116,1.18314317041802,1.18332992586428,1.18357381617842,1.18386084500269,1.18418020825406,1.18452347281881,1.1848840059859,1.18525656075988,1.18563697008978,1.18602191695263,1.18640875889649,1.18679539238742,1.18718014632588,1.18756170020765,1.18793901485832,1.18831128105421,1.18867787621173,1.18903832883466,1.18939229410278,1.1897395252273,1.19007985863943,1.19041319763749,1.19073949978723
42,1.25408744484048,1.30234979270613,1.26070743117266,1.23338314204647,1.21598879272141,1.20446256675072,1.19676799383708,1.19169065608856,1.19090954736113,1.19019257155147,1.18953451173868,1.18893053703308,1.18837618679334,1.18786736353779,1.18740030719577,1.18697158817853,1.18657807457435,1.18621692217726,1.18588553857378,1.18558156933176,1.18530287499937,1.18504751115267,1.18481370979881,1.18459986222408,1.18440450520345,1.18422629900415,1.18406402634201,1.1839165727086,1.18336869507694,1.18306890841587,1.18294954075022,1.18296370613876,1.18307789858937,1.18326754893545,1.1835142529778,1.18380398854728,1.18412593566863,1.18447165305784,1.18483450514751,1.1852092456907,1.18559171082575,1.18597858831459,1.18636724148366,1.1867555726691,1.18714191877222,1.18752496451103,1.18790367769194,1.188277255387,1.18864508102618,1.18900668879808,1.18936173924891,1.18970999058508,1.190051283898,1.19038552681271,1.19071268090231
43,1.25376896011553,1.3021672187953,1.26070625177906,1.23337682548856,1.21597065549812,1.20442869521694,1.1967179233993,1.19162738441873,1.19084420173581,1.19012535381654,1.18946562088725,1.18886016607949,1.18830452041711,1.18779457644848,1.187326562956,1.18689703879994,1.18650286315659,1.18614117267611,1.18580937088242,1.18550509055222,1.18522618230781,1.18497069249235,1.18473684458694,1.18452302204891,1.18432775453342,1.18414969570642,1.18398762239865,1.18384041472551,1.18329431067983,1.18299689892072,1.18288022404354,1.18289722885766,1.18301429364955,1.18320677154737,1.18345623043574,1.18374861506109,1.18407308997775,1.18442120601822,1.18478632494435,1.18516320136737,1.18554767466665,1.18593643739709,1.18632685863861,1.18671684701653,1.18710474596157,1.18748924673988,1.18786932358368,1.18824417976958,1.18861320464746,1.18897593799742,1.18933204563941,1.18968129068537,1.19002351880009,1.19035864185209,1.1906866253427
44,1.25345707448483,1.30198533481584,1.26070509397985,1.23337071569268,1.21595308567588,1.20439581833051,1.1966692346865,1.19156575469819,1.19078053449753,1.1900598461965,1.18939846753567,1.18879155604573,1.18823463478787,1.18772358669506,1.18725462973347,1.18682431151432,1.18642947976386,1.18606726306559,1.18573504528993,1.18543045693828,1.18515133634223,1.18489572076611,1.18466182530188,1.18444802569961,1.18425284460349,1.18407492917728,1.18391305045071,1.18376608323991,1.18322171668344,1.18292663373334,1.18281260089449,1.18283238368535,1.18295226036544,1.1831475264598,1.18339967502035,1.18369465348952,1.18402160255017,1.18437206542546,1.18473940138334,1.18511836599687,1.18550480193458,1.18589540655038,1.18628755465227,1.18667916110613,1.18706857580695,1.18745449649201,1.18783590373523,1.1882120069292,1.18858220125338,1.1889460319891,1.18930317014069,1.18965338363911,1.18999652263901,1.19033250317237,1.1906612945925
45,1.25315150491572,1.30180421366844,1.26070395624691,1.23336480140747,1.2159360535513,1.20436388809264,1.19662185747002,1.1915056899311,1.19071846727616,1.18999596913763,1.18933297111874,1.18872462550952,1.18816644776433,1.18765431153908,1.1871844243049,1.18675332271084,1.18635784329725,1.18599510358916,1.18566248035108,1.18535758414257,1.18507825272774,1.18482251162244,1.18458856766144,1.18437478900533,1.18417968938083,1.18400191557388,1.18384022686694,1.18369349486174,1.18315083122482,1.18285803290312,1.1827465905333,1.18276910062344,1.18289173514949,1.18308971983096,1.18334452310965,1.18364204391986,1.18397140950561,1.18432416960406,1.18469367492275,1.1850746820948,1.18546303712256,1.18585544216329,1.18624927772724,1.18664246487301,1.18703335989539,1.18742066692843,1.18780337280579,1.1881806929502,1.18855202828319,1.18891692950014,1.18927507270352,1.189626230561,1.1899702576358,1.19030707404635,1.19063665292476
46,1.25285199049771,1.30162388773146,1.26070283716875,1.2333590722242,1.21591953157999,1.2043328579583,1.19657573216435,1.19144711831485,1.19065792697524,1.18993364842889,1.18926905647258,1.18865929849937,1.18809988269725,1.18758667377242,1.18711586900096,1.18668399435374,1.186287875437,1.18592461894497,1.18559159114172,1.18528639343157,1.18500685270363,1.18475098632164,1.18451699299001,1.18430323339284,1.18410821441361,1.18393057663105,1.18376907358046,1.18362257174827,1.18308157789165,1.18279102197427,1.18268212229651,1.18270730905108,1.18283264950336,1.18303330371777,1.18329069764852,1.18359070945869,1.183922455549,1.1842774659895,1.18464909580736,1.18503209609712,1.18542232851793,1.18581649429777,1.18621197962294,1.186606711697,1.18699905315295,1.18738771444762,1.18777168859543,1.18815019696587,1.18852264613781,1.18888859213643,1.18924771607873,1.18959979528662,1.18994468865572,1.19028232031662,1.19061266710956
47,1.25255828645139,1.3014443961044,1.26070172721086,1.2333535184971,1.21590349417873,1.20430268459039,1.19653080073541,1.19138997278672,1.19059884531237,1.18987281473682,1.18920665336499,1.18859550402108,1.18803486795282,1.18752059908424,1.18704889122436,1.18661625349952,1.18621950297085,1.18585573572125,1.18552230734142,1.18521681304308,1.18493706517527,1.18468107124976,1.1844470277328,1.18423328540334,1.18403834439884,1.18386083917761,1.18369951760608,1.18355324112406,1.18301388525029,1.18272553078356,1.18261912825307,1.18264694299406,1.18277493945309,1.18297821311418,1.18323814959833,1.18354060257877,1.1838746744826,1.18423188854996,1.18460559779836,1.18499056109509,1.18538263123141,1.18577852001921,1.1861756182074,1.18657186217296,1.18696561888617,1.18735559839608,1.18774081176243,1.18812048088174,1.18849401790814,1.18886098411491,1.18922106555309,1.18957404412209,1.18991978297425,1.19025821018077,1.19058930622199
48,1.25227016281269,1.30126577340718,1.26070064126607,1.23334813127227,1.21588791753337,1.20427332759777,1.19648700885577,1.19133419061878,1.19054115840835,1.18981340318986,1.1891456960756,1.18853317563449,1.18797133648643,1.1874560241794,1.18698342301958,1.18655003186506,1.18615265736119,1.18578838498652,1.18545456090797,1.18514876992248,1.18486881551601,1.18461269871963,1.18437860302254,1.18416487625893,1.18397001067919,1.18379263275167,1.18363149060865,1.18348543485163,1.18294768643436,1.18266149432473,1.18255754483256,1.1825879407294,1.18271854516546,1.18292439008084,1.1831868214793,1.18349166887993,1.18382802143011,1.1841873956868,1.18456314262738,1.1849500227341,1.18534389212614,1.18574146738492,1.18614014597143,1.18653786593077,1.18693300526169,1.18732428611401,1.18771071175664,1.18809151627755,1.18846610914345,1.18883407204246,1.18919508873856,1.18954894588241,1.18989551033713,1.19023471427115,1.19056654173943
49,1.25198740324934,1.30108805019483,1.26069957032821,1.23334290222515,1.21587277951239,1.20424474927089,1.19644430591714,1.19127971305504,1.19048480641917,1.18975535300589,1.18908612301971,1.18847225107407,1.18790922546073,1.18739288364035,1.1869194006871,1.18648526537237,1.18608727425093,1.18572250276554,1.18538828682555,1.18508220185862,1.18480204237102,1.18454580097694,1.18431165561108,1.18409794147423,1.18390314888221,1.18372589699327,1.18356492851897,1.18341908904669,1.18288291871699,1.18259885137132,1.18249731246114,1.18253024443013,1.18266341060144,1.18287178037212,1.18313666082022,1.18344385795664,1.18378244771128,1.18414394021422,1.18452168465666,1.18491044279032,1.18530607434543,1.18570530070838,1.18610552493604,1.18650469107706,1.186901183292,1.18729372984588,1.18768133995626,1.18806325342519,1.18843888770826,1.18880782478218,1.18916975544742,1.18952447053569,1.18987184149825,1.19021180408272,1.19054434585542
50,1.25170980399394,1.30091125330382,1.26069851335235,1.2333378236044,1.21585805939933,1.20421691435202,1.19640264450776,1.19122648498557,1.19042973320542,1.18969860715764,1.18902787641028,1.18841267190813,1.18784847590249,1.18733111804433,1.18685676440606,1.18642189409077,1.18602329356471,1.18565802831436,1.1853234244935,1.18501704817925,1.1847366850382,1.18448032080816,1.18424612156002,1.18403242185265,1.18383770073287,1.18366056967791,1.1834997711859,1.18335414373244,1.18281952325931,1.18253754445564,1.18243837523382,1.18247379984483,1.18260948320436,1.18282033314377,1.18308761849437,1.1833971222145,1.1837379071677,1.18410147735496,1.18448118037596,1.18487177946324,1.18526913786013,1.18566998175638,1.18607171977718,1.18647230324059,1.18687011847946,1.18726390373961,1.18765266993384,1.1880356677867,1.18841232325772,1.18878221290015,1.18914503710938,1.1895005910768,1.18984875030067,1.19018945426915,1.19052269399893
